Zeit_UTC;°C_Umgebung;kW_gemessen;kW_Baseline
2022-03-23 11:50:00;18.9;2.554436;9.47171
2022-03-23 12:00:00;19.0;2.555999;9.597314
2022-03-23 12:10:00;19.3;2.564389;9.974127
2022-03-23 12:20:00;19.3;2.565153;9.974127
2022-03-23 12:30:00;19.6;2.560746;10.350939
2022-03-23 12:40:00;19.6;2.568299;10.350939
2022-03-23 12:50:00;19.9;2.568264;10.727752
2022-03-23 13:00:00;19.2;2.569461;9.848522
2022-03-23 13:10:00;20.1;2.571006;10.97896
2022-03-23 13:20:00;19.2;2.562896;9.848522
2022-03-23 13:30:00;20.0;2.564396;10.853356
2022-03-23 13:40:00;19.4;2.572669;10.099731
2022-03-23 13:50:00;19.7;2.560803;10.476543
2022-03-23 14:00:00;19.6;2.562879;10.350939
2022-03-23 14:10:00;20.0;2.538754;10.853356
2022-03-23 14:20:00;19.7;2.528457;10.476543
2022-03-23 14:30:00;18.9;2.523895;9.47171
2022-03-23 14:40:00;19.6;2.530631;10.350939
2022-03-23 14:50:00;19.5;2.523926;10.225335
2022-03-23 15:00:00;19.6;2.518459;10.350939
2022-03-23 15:10:00;19.4;2.52509;10.099731
2022-03-23 15:20:00;19.4;2.523407;10.099731
2022-03-23 15:30:00;18.7;2.521674;9.220501
2022-03-23 15:40:00;18.2;2.526007;8.59248
2022-03-23 15:50:00;18.0;2.520984;8.341272
2022-03-23 16:00:00;17.8;2.498798;8.090063
2022-03-23 16:10:00;17.7;2.484451;7.964459
2022-03-23 16:20:00;17.4;2.479648;7.587646
2022-03-23 16:30:00;17.3;2.47678;7.462042
2022-03-23 16:40:00;16.8;2.480906;6.834021
2022-03-23 16:50:00;16.4;2.478208;6.331604
2022-03-23 17:00:00;15.9;2.506866;5.799931
2022-03-23 17:10:00;15.5;2.573656;5.766498
2022-03-23 17:20:00;14.0;2.608382;5.641121
2022-03-23 17:30:00;12.8;2.592599;5.54082
2022-03-23 17:40:00;11.5;2.582197;5.379827
2022-03-23 17:50:00;10.7;2.610934;5.439535
2022-03-23 18:00:00;10.6;2.609722;5.446999
2022-03-23 18:10:00;10.2;2.622737;5.476853
2022-03-23 18:20:00;9.5;2.640095;5.529098
2022-03-23 18:30:00;8.9;2.665262;5.57388
2022-03-23 18:40:00;8.5;2.672773;5.603734
2022-03-23 18:50:00;8.5;2.708036;5.603734
2022-03-23 19:00:00;7.7;2.731663;5.663443
2022-03-23 19:10:00;7.1;2.736428;6.709531
2022-03-23 19:20:00;6.7;2.740798;6.78073
2022-03-23 19:30:00;6.3;2.748405;6.851929
2022-03-23 19:40:00;6.3;2.754713;6.851929
2022-03-23 19:50:00;5.7;2.756544;6.958727
2022-03-23 20:00:00;5.6;2.754391;6.976527
2022-03-23 20:10:00;4.9;2.761127;7.101125
2022-03-23 20:20:00;4.8;2.765006;7.118925
2022-03-23 20:30:00;4.3;2.767908;7.207923
2022-03-23 20:40:00;3.9;2.768993;7.279122
2022-03-23 20:50:00;3.7;3.306906;7.314721
2022-03-23 21:00:00;3.5;3.757655;7.350321
2022-03-23 21:10:00;3.4;3.314796;7.368121
2022-03-23 21:20:00;2.9;3.965183;7.457119
2022-03-23 21:30:00;2.8;4.89772;7.474919
2022-03-23 21:40:00;2.8;6.709222;7.474919
2022-03-23 21:50:00;2.6;5.405328;7.510518
2022-03-23 22:00:00;2.1;2.894256;7.599517
2022-03-23 22:10:00;2.4;0.064615;10.48241
2022-03-23 22:20:00;2.0;0.062138;10.617769
2022-03-23 22:30:00;1.5;0.062169;10.786967
2022-03-23 22:40:00;1.6;0.062701;10.753127
2022-03-23 22:50:00;1.2;0.062787;10.888485
2022-03-23 23:00:00;1.1;0.062486;10.922325
2022-03-23 23:10:00;1.0;0.100729;10.956164
2022-03-23 23:20:00;1.2;0.102537;10.888485
2022-03-23 23:30:00;1.0;0.100786;10.956164
2022-03-23 23:40:00;0.9;0.105143;10.990004
2022-03-23 23:50:00;0.5;0.103935;11.125362
2022-03-24 00:00:00;0.3;0.11706;11.193042
2022-03-24 00:10:00;0.0;0.14504;11.29456
2022-03-24 00:20:00;0.1;0.140155;11.260721
2022-03-24 00:30:00;0.0;0.139055;11.29456
2022-03-24 00:40:00;0.2;0.141162;11.226881
2022-03-24 00:50:00;0.1;0.144056;11.260721
2022-03-24 01:00:00;-0.5;0.137332;11.463758
2022-03-24 01:10:00;-0.5;0.143828;11.463758
2022-03-24 01:20:00;-0.7;0.139811;11.531437
2022-03-24 01:30:00;-0.9;0.139751;11.599117
2022-03-24 01:40:00;-0.8;0.142063;11.565277
2022-03-24 01:50:00;-1.0;0.145685;11.632956
2022-03-24 02:00:00;-0.9;0.138173;11.599117
2022-03-24 02:10:00;-1.0;0.141853;11.632956
2022-03-24 02:20:00;-1.0;0.143775;11.632956
2022-03-24 02:30:00;-1.2;0.139488;11.700635
2022-03-24 02:40:00;-1.7;0.137083;11.869833
2022-03-24 02:50:00;-1.6;0.142463;11.835994
2022-03-24 03:00:00;-1.4;0.14021;11.768314
2022-03-24 03:10:00;-1.4;0.140928;11.768314
2022-03-24 03:20:00;-1.5;0.14239;11.802154
2022-03-24 03:30:00;-1.9;0.140046;11.937512
2022-03-24 03:40:00;-2.0;0.137964;11.971352
2022-03-24 03:50:00;-1.8;0.141597;11.903673
2022-03-24 04:00:00;-1.8;0.138118;11.903673
2022-03-24 04:10:00;-2.1;0.139279;12.005191
2022-03-24 04:20:00;-2.4;0.145258;12.10671
2022-03-24 04:30:00;-2.5;0.141702;12.14055
2022-03-24 04:40:00;-2.2;0.136063;12.039031
2022-03-24 04:50:00;-2.2;0.143361;12.039031
2022-03-24 05:00:00;-2.2;0.1418;12.039031
2022-03-24 05:10:00;-2.3;0.138273;12.072871
2022-03-24 05:20:00;-2.2;0.145176;12.039031
2022-03-24 05:30:00;-2.5;0.142996;12.14055
2022-03-24 05:40:00;-2.6;0.139061;12.174389
2022-03-24 05:50:00;-2.2;0.143041;12.039031
2022-03-24 06:00:00;-1.6;0.143622;11.835994
2022-03-24 06:10:00;-1.3;0.138488;11.734475
2022-03-24 06:20:00;-0.8;0.141252;11.565277
2022-03-24 06:30:00;-0.4;0.142905;11.429919
2022-03-24 06:40:00;0.2;0.13772;11.226881
2022-03-24 06:50:00;0.9;0.139613;10.990004
2022-03-24 07:00:00;1.8;0.143455;10.685448
2022-03-24 07:10:00;2.0;0.139934;10.617769
2022-03-24 07:20:00;2.7;0.140902;10.380892
2022-03-24 07:30:00;4.1;0.242521;9.907137
2022-03-24 07:40:00;4.8;0.117251;9.67026
2022-03-24 07:50:00;5.9;0.140926;9.058885
2022-03-24 08:00:00;6.1;0.143252;8.960078
2022-03-24 08:10:00;7.1;0.138465;8.466043
2022-03-24 08:20:00;8.1;0.141452;7.972009
2022-03-24 08:30:00;8.8;0.14208;7.626184
2022-03-24 08:40:00;9.7;0.141488;7.181553
2022-03-24 08:50:00;10.1;0.138543;6.983939
2022-03-24 09:00:00;12.3;1.430008;5.499028
2022-03-24 09:10:00;13.0;5.487241;5.557537
2022-03-24 09:20:00;13.7;4.461107;5.616046
2022-03-24 09:30:00;13.6;2.786843;5.607687
2022-03-24 09:40:00;15.0;2.781743;5.724705
2022-03-24 09:50:00;15.7;2.729649;5.783214
2022-03-24 10:00:00;15.7;2.709357;5.783214
2022-03-24 10:10:00;16.8;2.695651;6.834021
2022-03-24 10:20:00;17.4;2.64433;7.587646
2022-03-24 10:30:00;16.6;2.629081;6.582812
2022-03-24 10:40:00;17.4;2.563897;7.587646
2022-03-24 10:50:00;17.5;2.557169;7.71325
2022-03-24 11:00:00;17.6;2.55265;7.838855
2022-03-24 11:10:00;17.6;2.555713;7.838855
2022-03-24 11:20:00;19.0;2.555373;9.597314
2022-03-24 11:30:00;19.5;2.555548;10.225335
2022-03-24 11:40:00;19.8;2.567547;10.602148
2022-03-24 11:50:00;19.4;2.560373;10.099731
2022-03-24 12:00:00;19.3;2.55378;9.974127
2022-03-24 12:10:00;20.0;2.560584;10.853356
2022-03-24 12:20:00;20.2;2.56286;11.104565
2022-03-24 12:30:00;20.5;2.557527;11.481377
2022-03-24 12:40:00;19.8;2.555975;10.602148
2022-03-24 12:50:00;20.1;3.408002;10.97896
2022-03-24 13:00:00;20.4;2.518503;11.355773
2022-03-24 13:10:00;19.8;2.519318;10.602148
2022-03-24 13:20:00;20.1;2.510755;10.97896
2022-03-24 13:30:00;20.6;2.515487;11.606982
2022-03-24 13:40:00;20.1;2.519896;10.97896
2022-03-24 13:50:00;20.3;2.519648;11.230169
2022-03-24 14:00:00;19.8;2.518198;10.602148
2022-03-24 14:10:00;20.2;2.524614;11.104565
2022-03-24 14:20:00;20.1;2.521225;10.97896
2022-03-24 14:30:00;19.7;2.51322;10.476543
2022-03-24 14:40:00;19.6;2.515615;10.350939
2022-03-24 14:50:00;20.2;2.516131;11.104565
2022-03-24 15:00:00;19.9;2.512282;10.727752
2022-03-24 15:10:00;20.1;2.514694;10.97896
2022-03-24 15:20:00;19.7;2.510941;10.476543
2022-03-24 15:30:00;19.0;2.504359;9.597314
2022-03-24 15:40:00;18.8;2.510142;9.346105
2022-03-24 15:50:00;18.5;2.486981;8.969293
2022-03-24 16:00:00;18.3;2.491195;8.718084
2022-03-24 16:10:00;18.0;2.471023;8.341272
2022-03-24 16:20:00;17.9;2.473395;8.215667
2022-03-24 16:30:00;17.8;2.472526;8.090063
2022-03-24 16:40:00;17.4;2.473668;7.587646
2022-03-24 16:50:00;17.0;2.47638;7.085229
2022-03-24 17:00:00;16.8;2.484591;6.834021
2022-03-24 17:10:00;15.6;2.484703;5.774856
2022-03-24 17:20:00;15.1;2.493626;5.733064
2022-03-24 17:30:00;13.5;2.537104;5.599329
2022-03-24 17:40:00;13.1;2.554008;5.565895
2022-03-24 17:50:00;11.9;2.574146;5.465594
2022-03-24 18:00:00;11.1;2.593187;5.409681
2022-03-24 18:10:00;10.4;2.601934;5.461926
2022-03-24 18:20:00;10.3;2.610237;5.46939
2022-03-24 18:30:00;10.0;2.634936;5.49178
2022-03-24 18:40:00;9.4;2.647758;5.536562
2022-03-24 18:50:00;8.9;2.680511;5.57388
2022-03-24 19:00:00;8.5;2.683094;5.603734
2022-03-24 19:10:00;8.1;2.715408;5.633589
2022-03-24 19:20:00;7.9;2.707324;5.648516
2022-03-24 19:30:00;7.6;2.703351;5.670906
2022-03-24 19:40:00;7.0;2.722521;6.727331
2022-03-24 19:50:00;7.1;2.73745;6.709531
2022-03-24 20:00:00;6.6;2.749929;6.79853
2022-03-24 20:10:00;6.2;2.752806;6.869729
2022-03-24 20:20:00;5.3;2.75553;7.029926
2022-03-24 20:30:00;5.8;2.754438;6.940927
2022-03-24 20:40:00;5.5;2.757401;6.994327
2022-03-24 20:50:00;5.1;2.963264;7.065525
2022-03-24 21:00:00;4.9;3.646895;7.101125
2022-03-24 21:10:00;4.6;3.021638;7.154524
2022-03-24 21:20:00;4.1;3.330195;7.243523
2022-03-24 21:30:00;4.2;3.463275;7.225723
2022-03-24 21:40:00;3.6;3.682143;7.332521
2022-03-24 21:50:00;3.8;4.335248;7.296922
2022-03-24 22:00:00;3.5;5.270159;7.350321
2022-03-24 22:10:00;3.4;-999.0;10.144015
2022-03-24 22:20:00;3.2;-999.0;10.211694
2022-03-24 22:30:00;2.6;-999.0;10.414731
2022-03-24 22:40:00;2.6;-999.0;10.414731
2022-03-24 22:50:00;2.5;0.332172;10.448571
2022-03-24 23:00:00;2.5;0.062661;10.448571
2022-03-24 23:10:00;2.2;0.06285;10.55009
2022-03-24 23:20:00;2.2;0.062269;10.55009
2022-03-24 23:30:00;1.9;0.09719;10.651608
2022-03-24 23:40:00;1.8;0.100469;10.685448
2022-03-24 23:50:00;1.5;0.102531;10.786967
2022-03-25 00:00:00;1.6;0.1141;10.753127
2022-03-25 00:10:00;1.4;0.140613;10.820806
2022-03-25 00:20:00;1.1;0.142192;10.922325
2022-03-25 00:30:00;1.1;0.141969;10.922325
2022-03-25 00:40:00;0.8;0.138254;11.023844
2022-03-25 00:50:00;0.7;0.14149;11.057683
2022-03-25 01:00:00;0.5;0.14005;11.125362
2022-03-25 01:10:00;0.5;0.141738;11.125362
2022-03-25 01:20:00;0.5;0.135459;11.125362
2022-03-25 01:30:00;0.0;0.140289;11.29456
2022-03-25 01:40:00;0.1;0.139951;11.260721
2022-03-25 01:50:00;0.0;0.140701;11.29456
2022-03-25 02:00:00;0.0;0.140004;11.29456
2022-03-25 02:10:00;-0.5;0.143356;11.463758
2022-03-25 02:20:00;-0.4;0.130715;11.429919
2022-03-25 02:30:00;-0.5;0.140514;11.463758
2022-03-25 02:40:00;-0.5;0.141681;11.463758
2022-03-25 02:50:00;-0.5;0.136706;11.463758
2022-03-25 03:00:00;-0.5;0.142303;11.463758
2022-03-25 03:10:00;-0.9;0.140906;11.599117
2022-03-25 03:20:00;-1.0;0.139877;11.632956
2022-03-25 03:30:00;-1.1;0.139849;11.666796
2022-03-25 03:40:00;-0.9;0.141927;11.599117
2022-03-25 03:50:00;-1.0;0.139565;11.632956
2022-03-25 04:00:00;-1.0;0.142672;11.632956
2022-03-25 04:10:00;-1.5;0.141973;11.802154
2022-03-25 04:20:00;-1.4;0.14142;11.768314
2022-03-25 04:30:00;-1.5;0.138763;11.802154
2022-03-25 04:40:00;-1.7;0.139311;11.869833
2022-03-25 04:50:00;-1.9;0.140926;11.937512
2022-03-25 05:00:00;-1.8;0.141501;11.903673
2022-03-25 05:10:00;-1.8;0.141925;11.903673
2022-03-25 05:20:00;-1.6;0.139312;11.835994
2022-03-25 05:30:00;-1.7;0.140194;11.869833
2022-03-25 05:40:00;-1.6;0.136645;11.835994
2022-03-25 05:50:00;-1.4;0.138352;11.768314
2022-03-25 06:00:00;-1.1;0.139323;11.666796
2022-03-25 06:10:00;-0.9;0.14174;11.599117
2022-03-25 06:20:00;-0.4;0.14228;11.429919
2022-03-25 06:30:00;0.1;0.137217;11.260721
2022-03-25 06:40:00;0.8;0.141649;11.023844
2022-03-25 06:50:00;0.9;0.141513;10.990004
2022-03-25 07:00:00;1.2;0.140893;10.888485
2022-03-25 07:10:00;2.6;0.13345;10.414731
2022-03-25 07:20:00;3.1;0.143369;10.245533
2022-03-25 07:30:00;3.7;0.138241;10.042496
2022-03-25 07:40:00;4.4;0.140354;9.805619
2022-03-25 07:50:00;6.0;0.144114;9.009482
2022-03-25 08:00:00;6.1;0.139251;8.960078
2022-03-25 08:10:00;7.3;0.139389;8.367236
2022-03-25 08:20:00;8.2;0.136816;7.922605
2022-03-25 08:30:00;8.9;0.137655;7.576781
2022-03-25 08:40:00;10.6;3.232088;5.446999
2022-03-25 08:50:00;11.4;3.683791;5.38729
2022-03-25 09:00:00;12.2;2.789572;5.49067
2022-03-25 09:10:00;11.6;2.791187;5.440519
2022-03-25 09:20:00;13.2;2.768218;5.574254
2022-03-25 09:30:00;14.0;2.77313;5.641121
2022-03-25 09:40:00;14.5;2.750906;5.682913
2022-03-25 09:50:00;14.7;2.739568;5.69963
2022-03-25 10:00:00;15.3;2.700319;5.749781
2022-03-25 10:10:00;15.6;2.654872;5.774856
2022-03-25 10:20:00;16.6;2.650016;6.582812
2022-03-25 10:30:00;16.7;2.605475;6.708417
2022-03-25 10:40:00;17.8;2.605817;8.090063
2022-03-25 10:50:00;17.7;2.598837;7.964459
2022-03-25 11:00:00;17.6;2.557991;7.838855
2022-03-25 11:10:00;18.0;2.545574;8.341272
2022-03-25 11:20:00;18.1;2.556867;8.466876
2022-03-25 11:30:00;18.7;2.57163;9.220501
2022-03-25 11:40:00;18.3;2.549939;8.718084
2022-03-25 11:50:00;18.2;2.551903;8.59248
2022-03-25 12:00:00;19.1;2.566973;9.722918
2022-03-25 12:10:00;18.7;2.556892;9.220501
2022-03-25 12:20:00;18.8;2.56446;9.346105
2022-03-25 12:30:00;19.3;2.563025;9.974127
2022-03-25 12:40:00;18.8;2.554737;9.346105
2022-03-25 12:50:00;18.5;2.543863;8.969293
2022-03-25 13:00:00;18.5;2.524233;8.969293
2022-03-25 13:10:00;18.9;2.544566;9.47171
2022-03-25 13:20:00;19.4;2.558711;10.099731
2022-03-25 13:30:00;19.0;2.561784;9.597314
2022-03-25 13:40:00;19.2;2.56548;9.848522
2022-03-25 13:50:00;19.1;2.565872;9.722918
2022-03-25 14:00:00;19.1;2.560426;9.722918
2022-03-25 14:10:00;19.1;2.560256;9.722918
2022-03-25 14:20:00;19.3;2.556282;9.974127
2022-03-25 14:30:00;18.9;2.563089;9.47171
2022-03-25 14:40:00;19.1;2.554588;9.722918
2022-03-25 14:50:00;18.5;2.542744;8.969293
2022-03-25 15:00:00;18.1;2.548631;8.466876
2022-03-25 15:10:00;18.4;2.544539;8.843688
2022-03-25 15:20:00;18.1;2.54047;8.466876
2022-03-25 15:30:00;17.7;2.548194;7.964459
2022-03-25 15:40:00;17.4;2.562736;7.587646
2022-03-25 15:50:00;17.3;2.577918;7.462042
2022-03-25 16:00:00;17.1;2.578521;7.210833
2022-03-25 16:10:00;16.8;2.579061;6.834021
2022-03-25 16:20:00;16.6;2.538895;6.582812
2022-03-25 16:30:00;16.4;2.540093;6.331604
2022-03-25 16:40:00;16.1;2.535551;5.954791
2022-03-25 16:50:00;15.8;2.509976;5.791573
2022-03-25 17:00:00;15.4;2.542576;5.758139
2022-03-25 17:10:00;15.0;2.488965;5.724705
2022-03-25 17:20:00;14.9;2.478325;5.716347
2022-03-25 17:30:00;14.5;2.492139;5.682913
2022-03-25 17:40:00;14.2;2.53269;5.657838
2022-03-25 17:50:00;13.5;2.552163;5.599329
2022-03-25 18:00:00;12.6;2.567447;5.524103
2022-03-25 18:10:00;11.4;2.585055;5.38729
2022-03-25 18:20:00;10.9;2.625101;5.424608
2022-03-25 18:30:00;10.0;2.623292;5.49178
2022-03-25 18:40:00;9.8;2.622955;5.506708
2022-03-25 18:50:00;9.4;2.62085;5.536562
2022-03-25 19:00:00;8.7;2.619406;5.588807
2022-03-25 19:10:00;8.2;2.625714;5.626125
2022-03-25 19:20:00;8.0;2.66529;5.641052
2022-03-25 19:30:00;7.6;2.669983;5.670906
2022-03-25 19:40:00;7.0;2.68497;6.727331
2022-03-25 19:50:00;6.8;2.701301;6.76293
2022-03-25 20:00:00;6.5;2.71038;6.816329
2022-03-25 20:10:00;6.5;2.709957;6.816329
2022-03-25 20:20:00;6.3;2.714696;6.851929
2022-03-25 20:30:00;5.9;2.726838;6.923128
2022-03-25 20:40:00;5.7;2.723611;6.958727
