Zeit_CET/CEST;°C_Umgebung;kW_gemessen;kW_Baseline
2020-12-17 16:50:00;3.9;-999.0;-999.0
2020-12-17 17:00:00;3.7;-999.0;-999.0
2020-12-17 17:10:00;3.7;-999.0;-999.0
2020-12-17 17:20:00;3.5;-999.0;-999.0
2020-12-17 17:30:00;3.3;-999.0;-999.0
2020-12-17 17:40:00;3.2;-999.0;-999.0
2020-12-17 17:50:00;3.3;-999.0;-999.0
2020-12-17 18:00:00;3.3;-999.0;-999.0
2020-12-17 18:10:00;3.3;-999.0;-999.0
2020-12-17 18:20:00;3.1;-999.0;-999.0
2020-12-17 18:30:00;3.2;-999.0;-999.0
2020-12-17 18:40:00;3.3;-999.0;-999.0
2020-12-17 18:50:00;3.1;-999.0;-999.0
2020-12-17 19:00:00;2.9;-999.0;-999.0
2020-12-17 19:10:00;2.9;-999.0;-999.0
2020-12-17 19:20:00;2.9;-999.0;-999.0
2020-12-17 19:30:00;2.9;-999.0;-999.0
2020-12-17 19:40:00;2.6;-999.0;-999.0
2020-12-17 19:50:00;2.3;-999.0;-999.0
2020-12-17 20:00:00;2.2;-999.0;-999.0
2020-12-17 20:10:00;1.7;-999.0;-999.0
2020-12-17 20:20:00;1.5;-999.0;-999.0
2020-12-17 20:30:00;1.3;-999.0;-999.0
2020-12-17 20:40:00;0.9;-999.0;-999.0
2020-12-17 20:50:00;0.7;-999.0;-999.0
2020-12-17 21:00:00;0.3;-999.0;-999.0
2020-12-17 21:10:00;0.5;-999.0;-999.0
2020-12-17 21:20:00;0.2;-999.0;-999.0
2020-12-17 21:30:00;0.4;-999.0;-999.0
2020-12-17 21:40:00;0.8;-999.0;-999.0
2020-12-17 21:50:00;1.3;-999.0;-999.0
2020-12-17 22:00:00;1.2;-999.0;-999.0
2020-12-17 22:10:00;1.1;-999.0;-999.0
2020-12-17 22:20:00;1.2;-999.0;-999.0
2020-12-17 22:30:00;1.2;-999.0;-999.0
2020-12-17 22:40:00;1.3;-999.0;-999.0
2020-12-17 22:50:00;1.4;-999.0;-999.0
2020-12-17 23:00:00;1.3;-999.0;-999.0
2020-12-17 23:10:00;1.1;-999.0;-999.0
2020-12-17 23:20:00;1.6;-999.0;-999.0
2020-12-17 23:30:00;1.7;-999.0;-999.0
2020-12-17 23:40:00;1.6;-999.0;-999.0
2020-12-17 23:50:00;1.4;-999.0;-999.0
2020-12-18 00:00:00;1.8;-999.0;-999.0
2020-12-18 00:10:00;1.5;-999.0;-999.0
2020-12-18 00:20:00;1.7;-999.0;-999.0
2020-12-18 00:30:00;1.3;-999.0;-999.0
2020-12-18 00:40:00;1.2;-999.0;-999.0
2020-12-18 00:50:00;1.4;-999.0;-999.0
2020-12-18 01:00:00;1.4;-999.0;-999.0
2020-12-18 01:10:00;1.8;-999.0;-999.0
2020-12-18 01:20:00;1.7;-999.0;-999.0
2020-12-18 01:30:00;1.8;-999.0;-999.0
2020-12-18 01:40:00;1.8;-999.0;-999.0
2020-12-18 01:50:00;1.9;-999.0;-999.0
2020-12-18 02:00:00;1.9;-999.0;-999.0
2020-12-18 02:10:00;1.8;-999.0;-999.0
2020-12-18 02:20:00;2.4;-999.0;-999.0
2020-12-18 02:30:00;2.3;-999.0;-999.0
2020-12-18 02:40:00;2.1;-999.0;-999.0
2020-12-18 02:50:00;2.3;-999.0;-999.0
2020-12-18 03:00:00;2.4;-999.0;-999.0
2020-12-18 03:10:00;2.4;-999.0;-999.0
2020-12-18 03:20:00;2.4;-999.0;-999.0
2020-12-18 03:30:00;2.5;-999.0;-999.0
2020-12-18 03:40:00;2.3;-999.0;-999.0
2020-12-18 03:50:00;2.4;-999.0;-999.0
2020-12-18 04:00:00;2.5;-999.0;-999.0
2020-12-18 04:10:00;2.9;-999.0;-999.0
2020-12-18 04:20:00;2.6;-999.0;-999.0
2020-12-18 04:30:00;2.5;-999.0;-999.0
2020-12-18 04:40:00;2.5;-999.0;-999.0
2020-12-18 04:50:00;2.5;-999.0;-999.0
2020-12-18 05:00:00;2.5;-999.0;-999.0
2020-12-18 05:10:00;2.7;-999.0;-999.0
2020-12-18 05:20:00;2.7;-999.0;-999.0
2020-12-18 05:30:00;2.6;-999.0;-999.0
2020-12-18 05:40:00;2.6;-999.0;-999.0
2020-12-18 05:50:00;2.6;-999.0;-999.0
2020-12-18 06:00:00;2.6;-999.0;-999.0
2020-12-18 06:10:00;2.5;-999.0;-999.0
2020-12-18 06:20:00;2.5;-999.0;-999.0
2020-12-18 06:30:00;2.4;-999.0;-999.0
2020-12-18 06:40:00;2.5;-999.0;-999.0
2020-12-18 06:50:00;2.6;-999.0;-999.0
2020-12-18 07:00:00;2.7;-999.0;-999.0
2020-12-18 07:10:00;2.7;-999.0;-999.0
2020-12-18 07:20:00;2.6;-999.0;-999.0
2020-12-18 07:30:00;2.6;-999.0;-999.0
2020-12-18 07:40:00;2.5;-999.0;-999.0
2020-12-18 07:50:00;2.5;-999.0;-999.0
2020-12-18 08:00:00;2.5;-999.0;-999.0
2020-12-18 08:10:00;2.6;-999.0;-999.0
2020-12-18 08:20:00;2.6;-999.0;-999.0
2020-12-18 08:30:00;2.5;-999.0;-999.0
2020-12-18 08:40:00;2.5;-999.0;-999.0
2020-12-18 08:50:00;2.5;-999.0;-999.0
2020-12-18 09:00:00;2.6;-999.0;-999.0
2020-12-18 09:10:00;2.5;-999.0;-999.0
2020-12-18 09:20:00;2.6;-999.0;-999.0
2020-12-18 09:30:00;2.8;-999.0;-999.0
2020-12-18 09:40:00;2.8;-999.0;-999.0
2020-12-18 09:50:00;3.0;-999.0;-999.0
2020-12-18 10:00:00;3.2;-999.0;-999.0
2020-12-18 10:10:00;3.4;-999.0;-999.0
2020-12-18 10:20:00;3.6;-999.0;-999.0
2020-12-18 10:30:00;4.0;-999.0;-999.0
2020-12-18 10:40:00;4.9;-999.0;-999.0
2020-12-18 10:50:00;5.6;-999.0;-999.0
2020-12-18 11:00:00;5.8;-999.0;-999.0
2020-12-18 11:10:00;6.4;-999.0;-999.0
2020-12-18 11:20:00;6.6;-999.0;-999.0
2020-12-18 11:30:00;6.5;-999.0;-999.0
2020-12-18 11:40:00;6.8;-999.0;-999.0
2020-12-18 11:50:00;7.0;-999.0;-999.0
2020-12-18 12:00:00;7.2;-999.0;-999.0
2020-12-18 12:10:00;7.2;-999.0;-999.0
2020-12-18 12:20:00;7.5;-999.0;-999.0
2020-12-18 12:30:00;7.9;-999.0;-999.0
2020-12-18 12:40:00;7.9;-999.0;-999.0
2020-12-18 12:50:00;7.8;-999.0;-999.0
2020-12-18 13:00:00;8.5;-999.0;-999.0
2020-12-18 13:10:00;8.6;-999.0;-999.0
2020-12-18 13:20:00;8.5;-999.0;-999.0
2020-12-18 13:30:00;8.4;-999.0;-999.0
2020-12-18 13:40:00;8.7;-999.0;-999.0
2020-12-18 13:50:00;8.3;-999.0;-999.0
2020-12-18 14:00:00;8.4;-999.0;-999.0
2020-12-18 14:10:00;8.4;-999.0;-999.0
2020-12-18 14:20:00;8.5;-999.0;-999.0
2020-12-18 14:30:00;8.3;-999.0;-999.0
2020-12-18 14:40:00;8.5;-999.0;-999.0
2020-12-18 14:50:00;8.2;-999.0;-999.0
2020-12-18 15:00:00;8.0;-999.0;-999.0
2020-12-18 15:10:00;7.8;-999.0;-999.0
2020-12-18 15:20:00;7.6;-999.0;-999.0
2020-12-18 15:30:00;7.5;-999.0;-999.0
2020-12-18 15:40:00;7.1;-999.0;-999.0
2020-12-18 15:50:00;6.8;-999.0;-999.0
2020-12-18 16:00:00;6.6;-999.0;-999.0
2020-12-18 16:10:00;6.3;-999.0;-999.0
2020-12-18 16:20:00;5.7;-999.0;-999.0
2020-12-18 16:30:00;5.2;-999.0;-999.0
2020-12-18 16:40:00;4.9;-999.0;-999.0
2020-12-18 16:50:00;4.4;-999.0;-999.0
2020-12-18 17:00:00;4.2;-999.0;-999.0
2020-12-18 17:10:00;4.0;-999.0;-999.0
2020-12-18 17:20:00;3.6;-999.0;-999.0
2020-12-18 17:30:00;3.1;-999.0;-999.0
2020-12-18 17:40:00;2.3;-999.0;-999.0
2020-12-18 17:50:00;1.9;-999.0;-999.0
2020-12-18 18:00:00;1.4;-999.0;-999.0
2020-12-18 18:10:00;0.8;-999.0;-999.0
2020-12-18 18:20:00;0.6;-999.0;-999.0
2020-12-18 18:30:00;0.6;-999.0;-999.0
2020-12-18 18:40:00;-0.1;-999.0;-999.0
2020-12-18 18:50:00;-0.5;-999.0;-999.0
2020-12-18 19:00:00;-0.6;-999.0;-999.0
2020-12-18 19:10:00;-0.6;-999.0;-999.0
2020-12-18 19:20:00;-1.0;-999.0;-999.0
2020-12-18 19:30:00;-0.7;-999.0;-999.0
2020-12-18 19:40:00;-1.1;-999.0;-999.0
2020-12-18 19:50:00;-0.6;-999.0;-999.0
2020-12-18 20:00:00;-0.7;-999.0;-999.0
2020-12-18 20:10:00;-1.3;-999.0;-999.0
2020-12-18 20:20:00;-1.4;-999.0;-999.0
2020-12-18 20:30:00;-1.7;-999.0;-999.0
2020-12-18 20:40:00;-1.6;-999.0;-999.0
2020-12-18 20:50:00;-1.8;-999.0;-999.0
2020-12-18 21:00:00;-1.8;-999.0;-999.0
2020-12-18 21:10:00;-1.5;-999.0;-999.0
2020-12-18 21:20:00;-1.4;-999.0;-999.0
2020-12-18 21:30:00;-1.9;-999.0;-999.0
2020-12-18 21:40:00;-1.8;-999.0;-999.0
2020-12-18 21:50:00;-1.6;-999.0;-999.0
2020-12-18 22:00:00;-1.7;-999.0;-999.0
2020-12-18 22:10:00;-1.6;-999.0;-999.0
2020-12-18 22:20:00;-1.7;-999.0;-999.0
2020-12-18 22:30:00;-1.6;-999.0;-999.0
2020-12-18 22:40:00;-1.9;-999.0;-999.0
2020-12-18 22:50:00;-2.2;-999.0;-999.0
2020-12-18 23:00:00;-2.4;-999.0;-999.0
2020-12-18 23:10:00;-2.2;-999.0;-999.0
2020-12-18 23:20:00;-2.0;-999.0;-999.0
2020-12-18 23:30:00;-2.0;-999.0;-999.0
2020-12-18 23:40:00;-2.1;-999.0;-999.0
2020-12-18 23:50:00;-2.1;-999.0;-999.0
2020-12-19 00:00:00;-2.4;-999.0;-999.0
2020-12-19 00:10:00;-2.2;-999.0;-999.0
2020-12-19 00:20:00;-2.4;-999.0;-999.0
2020-12-19 00:30:00;-2.4;-999.0;-999.0
2020-12-19 00:40:00;-2.1;-999.0;-999.0
2020-12-19 00:50:00;-2.3;-999.0;-999.0
2020-12-19 01:00:00;-2.4;-999.0;-999.0
2020-12-19 01:10:00;-2.4;-999.0;-999.0
2020-12-19 01:20:00;-2.5;-999.0;-999.0
2020-12-19 01:30:00;-2.7;-999.0;-999.0
2020-12-19 01:40:00;-2.8;-999.0;-999.0
2020-12-19 01:50:00;-2.7;-999.0;-999.0
2020-12-19 02:00:00;-2.5;-999.0;-999.0
2020-12-19 02:10:00;-2.6;-999.0;-999.0
2020-12-19 02:20:00;-2.8;-999.0;-999.0
2020-12-19 02:30:00;-2.9;-999.0;-999.0
2020-12-19 02:40:00;-3.1;-999.0;-999.0
2020-12-19 02:50:00;-3.3;-999.0;-999.0
2020-12-19 03:00:00;-3.0;-999.0;-999.0
2020-12-19 03:10:00;-3.0;-999.0;-999.0
2020-12-19 03:20:00;-3.4;-999.0;-999.0
2020-12-19 03:30:00;-3.3;-999.0;-999.0
2020-12-19 03:40:00;-2.8;-999.0;-999.0
2020-12-19 03:50:00;-2.8;-999.0;-999.0
2020-12-19 04:00:00;-3.1;-999.0;-999.0
2020-12-19 04:10:00;-3.3;-999.0;-999.0
2020-12-19 04:20:00;-2.7;-999.0;-999.0
2020-12-19 04:30:00;-2.5;-999.0;-999.0
2020-12-19 04:40:00;-2.3;-999.0;-999.0
2020-12-19 04:50:00;-1.9;-999.0;-999.0
2020-12-19 05:00:00;-2.8;-999.0;-999.0
2020-12-19 05:10:00;-2.8;-999.0;-999.0
2020-12-19 05:20:00;-3.1;-999.0;-999.0
2020-12-19 05:30:00;-2.9;-999.0;-999.0
2020-12-19 05:40:00;-2.8;-999.0;-999.0
2020-12-19 05:50:00;-3.2;-999.0;-999.0
2020-12-19 06:00:00;-3.4;-999.0;-999.0
2020-12-19 06:10:00;-3.7;-999.0;-999.0
2020-12-19 06:20:00;-3.5;-999.0;-999.0
2020-12-19 06:30:00;-3.2;-999.0;-999.0
2020-12-19 06:40:00;-3.4;-999.0;-999.0
2020-12-19 06:50:00;-3.4;-999.0;-999.0
2020-12-19 07:00:00;-3.2;-999.0;-999.0
2020-12-19 07:10:00;-3.2;-999.0;-999.0
2020-12-19 07:20:00;-3.0;-999.0;-999.0
2020-12-19 07:30:00;-2.8;-999.0;-999.0
2020-12-19 07:40:00;-2.4;-999.0;-999.0
2020-12-19 07:50:00;-3.0;-999.0;-999.0
2020-12-19 08:00:00;-2.9;-999.0;-999.0
2020-12-19 08:10:00;-2.8;-999.0;-999.0
2020-12-19 08:20:00;-2.9;-999.0;-999.0
2020-12-19 08:30:00;-2.8;-999.0;-999.0
2020-12-19 08:40:00;-2.4;-999.0;-999.0
2020-12-19 08:50:00;-1.9;-999.0;-999.0
2020-12-19 09:00:00;-1.7;-999.0;-999.0
2020-12-19 09:10:00;-1.3;-999.0;-999.0
2020-12-19 09:20:00;-0.9;-999.0;-999.0
2020-12-19 09:30:00;-0.7;-999.0;-999.0
2020-12-19 09:40:00;-0.2;-999.0;-999.0
2020-12-19 09:50:00;-0.1;-999.0;-999.0
2020-12-19 10:00:00;-0.1;-999.0;-999.0
2020-12-19 10:10:00;-0.3;-999.0;-999.0
2020-12-19 10:20:00;0.0;-999.0;-999.0
2020-12-19 10:30:00;0.3;-999.0;-999.0
2020-12-19 10:40:00;0.9;-999.0;-999.0
2020-12-19 10:50:00;1.4;-999.0;-999.0
2020-12-19 11:00:00;1.8;-999.0;-999.0
2020-12-19 11:10:00;2.6;-999.0;-999.0
2020-12-19 11:20:00;3.3;-999.0;-999.0
2020-12-19 11:30:00;2.8;-999.0;-999.0
2020-12-19 11:40:00;3.3;-999.0;-999.0
2020-12-19 11:50:00;3.9;-999.0;-999.0
2020-12-19 12:00:00;4.0;-999.0;-999.0
2020-12-19 12:10:00;4.0;-999.0;-999.0
2020-12-19 12:20:00;4.3;-999.0;-999.0
2020-12-19 12:30:00;4.5;-999.0;-999.0
2020-12-19 12:40:00;5.0;-999.0;-999.0
2020-12-19 12:50:00;5.5;-999.0;-999.0
2020-12-19 13:00:00;5.6;-999.0;-999.0
2020-12-19 13:10:00;5.5;-999.0;-999.0
2020-12-19 13:20:00;6.1;-999.0;-999.0
2020-12-19 13:30:00;5.7;-999.0;-999.0
2020-12-19 13:40:00;5.6;-999.0;-999.0
2020-12-19 13:50:00;5.6;-999.0;-999.0
2020-12-19 14:00:00;6.0;-999.0;-999.0
2020-12-19 14:10:00;6.2;-999.0;-999.0
2020-12-19 14:20:00;6.0;-999.0;-999.0
2020-12-19 14:30:00;6.5;-999.0;-999.0
2020-12-19 14:40:00;6.2;-999.0;-999.0
2020-12-19 14:50:00;6.3;-999.0;-999.0
2020-12-19 15:00:00;6.3;-999.0;-999.0
2020-12-19 15:10:00;6.0;-999.0;-999.0
2020-12-19 15:20:00;5.2;-999.0;-999.0
2020-12-19 15:30:00;4.2;-999.0;-999.0
2020-12-19 15:40:00;3.9;-999.0;-999.0
2020-12-19 15:50:00;3.2;-999.0;-999.0
2020-12-19 16:00:00;2.3;-999.0;-999.0
2020-12-19 16:10:00;1.6;-999.0;-999.0
2020-12-19 16:20:00;1.2;-999.0;-999.0
2020-12-19 16:30:00;0.7;-999.0;-999.0
2020-12-19 16:40:00;0.4;-999.0;-999.0
2020-12-19 16:50:00;0.0;-999.0;-999.0
2020-12-19 17:00:00;-0.1;-999.0;-999.0
2020-12-19 17:10:00;-0.2;-999.0;-999.0
2020-12-19 17:20:00;-0.4;-999.0;-999.0
2020-12-19 17:30:00;-0.5;-999.0;-999.0
2020-12-19 17:40:00;-0.6;-999.0;-999.0
2020-12-19 17:50:00;-0.6;-999.0;-999.0
2020-12-19 18:00:00;-0.6;-999.0;-999.0
2020-12-19 18:10:00;-0.5;-999.0;-999.0
2020-12-19 18:20:00;-0.5;-999.0;-999.0
2020-12-19 18:30:00;-0.4;-999.0;-999.0
2020-12-19 18:40:00;-0.4;-999.0;-999.0
2020-12-19 18:50:00;-0.5;-999.0;-999.0
2020-12-19 19:00:00;-0.4;-999.0;-999.0
2020-12-19 19:10:00;-0.4;-999.0;-999.0
2020-12-19 19:20:00;-0.4;-999.0;-999.0
2020-12-19 19:30:00;-0.3;-999.0;-999.0
2020-12-19 19:40:00;-0.4;-999.0;-999.0
2020-12-19 19:50:00;-0.3;-999.0;-999.0
2020-12-19 20:00:00;-0.4;-999.0;-999.0
2020-12-19 20:10:00;-0.4;-999.0;-999.0
2020-12-19 20:20:00;-0.4;-999.0;-999.0
2020-12-19 20:30:00;-0.4;-999.0;-999.0
2020-12-19 20:40:00;-0.4;-999.0;-999.0
2020-12-19 20:50:00;-0.5;-999.0;-999.0
2020-12-19 21:00:00;-0.4;-999.0;-999.0
2020-12-19 21:10:00;-0.3;-999.0;-999.0
2020-12-19 21:20:00;-0.3;0.184089;11.396079
2020-12-19 21:30:00;-0.2;0.184224;11.362239
2020-12-19 21:40:00;-0.2;0.181758;11.362239
2020-12-19 21:50:00;-0.1;0.186387;11.3284
2020-12-19 22:00:00;-0.3;0.179812;11.396079
2020-12-19 22:10:00;-0.3;0.178558;11.396079
2020-12-19 22:20:00;-0.2;0.186984;11.362239
2020-12-19 22:30:00;-0.3;0.183158;11.396079
2020-12-19 22:40:00;-0.3;0.181566;11.396079
2020-12-19 22:50:00;-0.2;0.185054;11.362239
2020-12-19 23:00:00;-0.3;0.185186;11.396079
2020-12-19 23:10:00;-0.2;0.181599;11.362239
2020-12-19 23:20:00;-0.2;0.185022;11.362239
2020-12-19 23:30:00;-0.2;0.184657;11.362239
2020-12-19 23:40:00;-0.1;0.177203;11.3284
2020-12-19 23:50:00;-0.1;0.182452;11.3284
2020-12-20 00:00:00;-0.1;0.17868;11.3284
2020-12-20 00:10:00;-0.1;0.183474;11.3284
2020-12-20 00:20:00;-0.2;0.181237;11.362239
2020-12-20 00:30:00;-0.2;0.186364;11.362239
2020-12-20 00:40:00;-0.3;0.181088;11.396079
2020-12-20 00:50:00;-0.3;0.184505;11.396079
2020-12-20 01:00:00;-0.3;0.184784;11.396079
2020-12-20 01:10:00;-0.3;0.181852;11.396079
2020-12-20 01:20:00;-0.4;0.183106;11.429919
2020-12-20 01:30:00;-0.4;0.185135;11.429919
2020-12-20 01:40:00;-0.5;0.183733;11.463758
2020-12-20 01:50:00;-0.4;0.181208;11.429919
2020-12-20 02:00:00;-0.4;0.186035;11.429919
2020-12-20 02:10:00;-0.4;0.183568;11.429919
2020-12-20 02:20:00;-0.3;0.181298;11.396079
2020-12-20 02:30:00;-0.3;0.181185;11.396079
2020-12-20 02:40:00;-0.2;0.183302;11.362239
2020-12-20 02:50:00;-0.2;0.179692;11.362239
2020-12-20 03:00:00;-0.1;0.185783;11.3284
2020-12-20 03:10:00;0.0;0.178172;11.29456
2020-12-20 03:20:00;0.0;0.181218;11.29456
2020-12-20 03:30:00;-0.1;0.184485;11.3284
2020-12-20 03:40:00;-0.1;0.184342;11.3284
2020-12-20 03:50:00;-0.1;0.181218;11.3284
2020-12-20 04:00:00;-0.2;0.185989;11.362239
2020-12-20 04:10:00;-0.1;0.185118;11.3284
2020-12-20 04:20:00;-0.1;0.17968;11.3284
2020-12-20 04:30:00;-0.2;0.18664;11.362239
2020-12-20 04:40:00;-0.3;0.184508;11.396079
2020-12-20 04:50:00;-0.2;0.181308;11.362239
2020-12-20 05:00:00;-0.3;0.184765;11.396079
2020-12-20 05:10:00;-0.2;0.184436;11.362239
