Zeit_CET/CEST;°C_Umgebung;kW_gemessen;kW_Baseline
2021-03-04 08:00:00;4.8;0.130931;9.67026
2021-03-04 08:10:00;4.9;0.162788;9.636421
2021-03-04 08:20:00;5.4;0.165372;9.305903
2021-03-04 08:30:00;5.4;0.169658;9.305903
2021-03-04 08:40:00;5.5;0.166883;9.256499
2021-03-04 08:50:00;5.6;0.167838;9.207096
2021-03-04 09:00:00;6.7;0.168934;8.663657
2021-03-04 09:10:00;5.7;0.167674;9.157692
2021-03-04 09:20:00;7.4;0.16808;8.317833
2021-03-04 09:30:00;8.5;0.164474;7.774395
2021-03-04 09:40:00;8.2;0.164181;7.922605
2021-03-04 09:50:00;8.8;0.148991;7.626184
2021-03-04 10:00:00;9.6;2.152453;5.521635
2021-03-04 10:10:00;10.2;7.325895;5.476853
2021-03-04 10:20:00;10.5;8.177601;5.454462
2021-03-04 10:30:00;10.8;7.00052;5.432072
2021-03-04 10:40:00;11.5;6.02585;5.379827
2021-03-04 10:50:00;11.5;6.020625;5.379827
2021-03-04 11:00:00;11.8;4.635135;5.457236
2021-03-04 11:10:00;12.6;3.609625;5.524103
2021-03-04 11:20:00;12.1;3.641655;5.482311
2021-03-04 11:30:00;12.2;2.985182;5.49067
2021-03-04 11:40:00;12.3;3.015504;5.499028
2021-03-04 11:50:00;12.6;3.021941;5.524103
2021-03-04 12:00:00;13.2;3.019885;5.574254
2021-03-04 12:10:00;13.3;3.016498;5.582612
2021-03-04 12:20:00;14.1;3.007618;5.64948
2021-03-04 12:30:00;13.8;3.014011;5.624404
2021-03-04 12:40:00;13.8;3.009359;5.624404
2021-03-04 12:50:00;13.6;2.981949;5.607687
2021-03-04 13:00:00;13.5;2.968891;5.599329
2021-03-04 13:10:00;14.3;3.008832;5.666196
2021-03-04 13:20:00;13.9;2.983343;5.632763
2021-03-04 13:30:00;14.0;2.983035;5.641121
2021-03-04 13:40:00;14.5;2.978964;5.682913
2021-03-04 13:50:00;14.7;2.963417;5.69963
2021-03-04 14:00:00;14.4;2.95938;5.674555
2021-03-04 14:10:00;14.6;2.924041;5.691272
2021-03-04 14:20:00;15.0;2.919614;5.724705
2021-03-04 14:30:00;14.9;2.937351;5.716347
2021-03-04 14:40:00;14.5;2.919387;5.682913
2021-03-04 14:50:00;14.4;2.925927;5.674555
2021-03-04 15:00:00;13.9;2.914558;5.632763
2021-03-04 15:10:00;14.1;2.913965;5.64948
2021-03-04 15:20:00;14.7;2.919406;5.69963
2021-03-04 15:30:00;14.5;2.922917;5.682913
2021-03-04 15:40:00;14.2;2.929723;5.657838
2021-03-04 15:50:00;13.4;2.922303;5.590971
2021-03-04 16:00:00;13.0;4.922882;5.557537
2021-03-04 16:10:00;13.0;7.667665;5.557537
2021-03-04 16:20:00;12.9;6.094489;5.549178
2021-03-04 16:30:00;12.8;4.776291;5.54082
2021-03-04 16:40:00;12.6;5.578686;5.524103
2021-03-04 16:50:00;12.3;5.555444;5.499028
2021-03-04 17:00:00;11.0;4.833813;5.417144
2021-03-04 17:10:00;9.1;6.915862;5.558953
2021-03-04 17:20:00;8.7;7.047963;5.588807
2021-03-04 17:30:00;9.0;7.107293;5.566416
2021-03-04 17:40:00;9.2;7.119965;5.551489
2021-03-04 17:50:00;9.2;7.130641;5.551489
2021-03-04 18:00:00;9.0;6.794509;5.566416
2021-03-04 18:10:00;8.8;6.958284;5.581343
2021-03-04 18:20:00;8.5;7.104697;5.603734
2021-03-04 18:30:00;8.6;7.101182;5.596271
2021-03-04 18:40:00;8.7;7.080849;5.588807
2021-03-04 18:50:00;9.0;7.094021;5.566416
2021-03-04 19:00:00;8.8;7.089145;5.581343
2021-03-04 19:10:00;8.2;7.319647;5.626125
2021-03-04 19:20:00;8.5;7.246188;5.603734
2021-03-04 19:30:00;8.5;7.102906;5.603734
2021-03-04 19:40:00;8.4;7.733519;5.611198
2021-03-04 19:50:00;7.7;8.477703;5.663443
2021-03-04 20:00:00;7.6;8.453315;5.670906
2021-03-04 20:10:00;7.2;9.241002;6.691731
2021-03-04 20:20:00;7.0;10.83782;6.727331
2021-03-04 20:30:00;6.8;9.98108;6.76293
2021-03-04 20:40:00;6.6;10.717425;6.79853
2021-03-04 20:50:00;6.4;10.484545;6.834129
2021-03-04 21:00:00;6.4;10.988577;6.834129
2021-03-04 21:10:00;6.4;11.18783;6.834129
2021-03-04 21:20:00;6.5;10.846779;6.816329
2021-03-04 21:30:00;6.3;7.952191;6.851929
2021-03-04 21:40:00;6.3;11.554217;6.851929
2021-03-04 21:50:00;6.3;11.495715;6.851929
2021-03-04 22:00:00;6.4;11.288052;6.834129
2021-03-04 22:10:00;6.4;11.251958;6.834129
2021-03-04 22:20:00;6.4;11.478024;6.834129
2021-03-04 22:30:00;6.4;9.219599;6.834129
2021-03-04 22:40:00;6.4;3.611299;6.834129
2021-03-04 22:50:00;6.5;0.095032;8.762464
2021-03-04 23:00:00;6.4;0.089429;8.811868
2021-03-04 23:10:00;6.3;4.432457;6.851929
2021-03-04 23:20:00;6.3;10.403683;6.851929
2021-03-04 23:30:00;6.2;11.619766;6.869729
2021-03-04 23:40:00;6.0;11.670732;6.905328
2021-03-04 23:50:00;5.9;11.316872;6.923128
2021-03-05 00:00:00;5.5;12.078061;6.994327
2021-03-05 00:10:00;5.4;4.546758;7.012126
2021-03-05 00:20:00;5.2;0.093328;9.404709
2021-03-05 00:30:00;5.0;0.088674;9.503516
2021-03-05 00:40:00;4.8;0.089004;9.67026
2021-03-05 00:50:00;4.5;0.088984;9.771779
2021-03-05 01:00:00;4.2;0.088947;9.873298
2021-03-05 01:10:00;4.1;0.089001;9.907137
2021-03-05 01:20:00;3.9;0.089022;9.974817
2021-03-05 01:30:00;3.7;0.088953;10.042496
2021-03-05 01:40:00;3.7;0.089042;10.042496
2021-03-05 01:50:00;3.5;0.08923;10.110175
2021-03-05 02:00:00;3.2;0.089162;10.211694
2021-03-05 02:10:00;2.9;0.088874;10.313212
2021-03-05 02:20:00;2.7;0.089194;10.380892
2021-03-05 02:30:00;2.8;0.089479;10.347052
2021-03-05 02:40:00;2.7;0.089679;10.380892
2021-03-05 02:50:00;2.6;0.089156;10.414731
2021-03-05 03:00:00;2.4;0.089151;10.48241
2021-03-05 03:10:00;2.3;0.089165;10.51625
2021-03-05 03:20:00;2.2;0.089249;10.55009
2021-03-05 03:30:00;2.1;0.089175;10.583929
2021-03-05 03:40:00;2.1;0.089266;10.583929
2021-03-05 03:50:00;2.1;0.08916;10.583929
2021-03-05 04:00:00;2.1;0.088964;10.583929
2021-03-05 04:10:00;2.2;0.089139;10.55009
2021-03-05 04:20:00;2.2;0.091346;10.55009
2021-03-05 04:30:00;2.2;0.13077;10.55009
2021-03-05 04:40:00;2.3;0.089055;10.51625
2021-03-05 04:50:00;2.3;0.096172;10.51625
2021-03-05 05:00:00;2.4;0.089294;10.48241
2021-03-05 05:10:00;2.4;0.094304;10.48241
2021-03-05 05:20:00;2.4;0.098468;10.48241
2021-03-05 05:30:00;2.4;0.088617;10.48241
2021-03-05 05:40:00;2.4;0.08845;10.48241
2021-03-05 05:50:00;2.4;0.101351;10.48241
2021-03-05 06:00:00;2.4;0.087914;10.48241
2021-03-05 06:10:00;2.4;0.088418;10.48241
2021-03-05 06:20:00;2.4;0.111357;10.48241
2021-03-05 06:30:00;2.4;0.088312;10.48241
2021-03-05 06:40:00;2.4;0.088016;10.48241
2021-03-05 06:50:00;2.4;0.095821;10.48241
2021-03-05 07:00:00;2.4;0.0889;10.48241
2021-03-05 07:10:00;2.4;-999.0;-999.0
2021-03-05 07:20:00;2.4;0.088419;10.48241
2021-03-05 07:30:00;2.4;0.087138;10.48241
2021-03-05 07:40:00;2.5;0.10133;10.448571
2021-03-05 07:50:00;2.6;0.088191;10.414731
2021-03-05 08:00:00;2.7;0.088467;10.380892
2021-03-05 08:10:00;2.7;0.087937;10.380892
2021-03-05 08:20:00;3.0;0.121786;10.279373
2021-03-05 08:30:00;2.9;0.099133;10.313212
2021-03-05 08:40:00;3.0;0.124939;10.279373
2021-03-05 08:50:00;3.0;0.087608;10.279373
2021-03-05 09:00:00;3.1;0.088808;10.245533
2021-03-05 09:10:00;3.1;0.117999;10.245533
2021-03-05 09:20:00;3.1;0.094093;10.245533
2021-03-05 09:30:00;3.1;0.088428;10.245533
2021-03-05 09:40:00;3.1;0.08843;10.245533
2021-03-05 09:50:00;3.2;0.113731;10.211694
2021-03-05 10:00:00;3.2;0.15153;10.211694
2021-03-05 10:10:00;3.1;0.109773;10.245533
2021-03-05 10:20:00;3.3;0.08798;10.177854
2021-03-05 10:30:00;3.3;1.600197;7.38592
2021-03-05 10:40:00;3.6;12.234766;7.332521
2021-03-05 10:50:00;3.5;14.294219;7.350321
2021-03-05 11:00:00;3.4;-999.0;-999.0
2021-03-05 11:10:00;3.6;14.180411;7.332521
2021-03-05 11:20:00;3.7;13.748846;7.314721
2021-03-05 11:30:00;3.9;8.637868;7.279122
2021-03-05 11:40:00;3.9;9.171443;7.279122
2021-03-05 11:50:00;3.9;13.386058;7.279122
2021-03-05 12:00:00;3.8;13.418788;7.296922
2021-03-05 12:10:00;3.9;13.434316;7.279122
2021-03-05 12:20:00;3.8;13.377105;7.296922
2021-03-05 12:30:00;3.3;7.221709;7.38592
2021-03-05 12:40:00;4.6;12.152974;7.154524
2021-03-05 12:50:00;3.9;13.539139;7.279122
2021-03-05 13:00:00;4.1;13.244711;7.243523
2021-03-05 13:10:00;4.6;12.796277;7.154524
2021-03-05 13:20:00;4.5;13.318691;7.172324
2021-03-05 13:30:00;4.4;12.878569;7.190123
2021-03-05 13:40:00;4.4;13.307226;7.190123
2021-03-05 13:50:00;4.6;6.885901;7.154524
2021-03-05 14:00:00;4.4;12.826868;7.190123
2021-03-05 14:10:00;4.5;13.511598;7.172324
2021-03-05 14:20:00;4.4;13.216576;7.190123
2021-03-05 14:30:00;4.4;12.805264;7.190123
2021-03-05 14:40:00;4.7;13.609973;7.136724
2021-03-05 14:50:00;4.6;12.56847;7.154524
2021-03-05 15:00:00;4.6;13.11518;7.154524
2021-03-05 15:10:00;4.4;12.896724;7.190123
2021-03-05 15:20:00;4.6;12.057551;7.154524
2021-03-05 15:30:00;4.9;14.091543;7.101125
2021-03-05 15:40:00;4.5;11.963477;7.172324
2021-03-05 15:50:00;4.7;13.209004;7.136724
2021-03-05 16:00:00;4.8;-999.0;-999.0
2021-03-05 16:10:00;4.0;-999.0;-999.0
2021-03-05 16:20:00;4.3;12.184153;7.207923
2021-03-05 16:30:00;4.6;11.806296;7.154524
2021-03-05 16:40:00;4.6;14.214991;7.154524
2021-03-05 16:50:00;4.4;14.24787;7.190123
2021-03-05 17:00:00;4.4;11.39529;7.190123
2021-03-05 17:10:00;4.4;12.101184;7.190123
2021-03-05 17:20:00;4.2;11.89084;7.225723
2021-03-05 17:30:00;3.7;-999.0;-999.0
2021-03-05 17:40:00;3.3;12.178537;7.38592
2021-03-05 17:50:00;3.2;12.434457;7.40372
2021-03-05 18:00:00;2.8;12.707659;7.474919
2021-03-05 18:10:00;2.4;13.235341;7.546118
2021-03-05 18:20:00;2.2;13.460565;7.581717
2021-03-05 18:30:00;2.0;14.277796;7.617317
2021-03-05 18:40:00;1.6;14.224023;7.688516
2021-03-05 18:50:00;1.4;13.657661;7.724115
2021-03-05 19:00:00;1.2;15.246994;7.759714
2021-03-05 19:10:00;1.1;15.060651;7.777514
2021-03-05 19:20:00;1.0;13.364177;7.795314
2021-03-05 19:30:00;0.9;15.947855;7.813114
2021-03-05 19:40:00;0.6;14.957359;7.866513
2021-03-05 19:50:00;0.5;14.610751;7.884312
2021-03-05 20:00:00;0.5;14.543087;7.884312
2021-03-05 20:10:00;0.4;14.453151;7.902112
2021-03-05 20:20:00;0.2;11.222279;7.937712
2021-03-05 20:30:00;0.3;15.567152;7.919912
2021-03-05 20:40:00;0.1;14.758367;7.955511
2021-03-05 20:50:00;0.2;13.872408;7.937712
2021-03-05 21:00:00;0.2;16.623987;7.937712
2021-03-05 21:10:00;0.2;15.210837;7.937712
2021-03-05 21:20:00;0.2;15.261686;7.937712
2021-03-05 21:30:00;0.1;15.109391;7.955511
2021-03-05 21:40:00;0.1;14.960028;7.955511
2021-03-05 21:50:00;-0.1;13.891132;7.991111
2021-03-05 22:00:00;0.0;14.289907;7.973311
2021-03-05 22:10:00;-0.3;16.484627;8.02671
2021-03-05 22:20:00;-0.5;15.74498;8.06231
2021-03-05 22:30:00;-0.7;16.785504;8.097909
2021-03-05 22:40:00;-0.5;9.046888;8.06231
2021-03-05 22:50:00;-0.6;5.884722;8.080109
2021-03-05 23:00:00;-1.3;15.277829;8.204707
2021-03-05 23:10:00;-1.1;9.813199;8.169108
2021-03-05 23:20:00;-0.7;11.062373;8.097909
2021-03-05 23:30:00;-0.8;18.574999;8.115709
2021-03-05 23:40:00;-1.6;18.94622;8.258106
2021-03-05 23:50:00;-1.4;7.492463;8.222507
2021-03-06 00:00:00;-1.3;0.172921;11.734475
2021-03-06 00:10:00;-2.2;0.160746;12.039031
2021-03-06 00:20:00;-1.9;0.164646;11.937512
2021-03-06 00:30:00;-1.6;0.166953;11.835994
2021-03-06 00:40:00;-1.6;0.167605;11.835994
2021-03-06 00:50:00;-1.8;0.165864;11.903673
2021-03-06 01:00:00;-2.0;0.167549;11.971352
2021-03-06 01:10:00;-2.3;0.167997;12.072871
2021-03-06 01:20:00;-2.0;0.166159;11.971352
2021-03-06 01:30:00;-2.0;0.165277;11.971352
2021-03-06 01:40:00;-2.2;0.166388;12.039031
2021-03-06 01:50:00;-2.6;0.167514;12.174389
2021-03-06 02:00:00;-2.9;0.166295;12.275908
2021-03-06 02:10:00;-3.0;0.170375;12.309748
2021-03-06 02:20:00;-2.8;0.166923;12.242069
2021-03-06 02:30:00;-2.5;0.166599;12.14055
2021-03-06 02:40:00;-3.0;0.170424;12.309748
2021-03-06 02:50:00;-2.9;0.167214;12.275908
2021-03-06 03:00:00;-3.3;0.16653;12.411266
2021-03-06 03:10:00;-3.4;0.168734;12.445106
2021-03-06 03:20:00;-3.3;0.169277;12.411266
2021-03-06 03:30:00;-3.3;0.165953;12.411266
2021-03-06 03:40:00;-3.5;0.166182;12.478946
2021-03-06 03:50:00;-3.6;0.168041;12.512785
2021-03-06 04:00:00;-3.6;0.167303;12.512785
2021-03-06 04:10:00;-3.7;0.171251;12.546625
2021-03-06 04:20:00;-3.7;0.165719;12.546625
2021-03-06 04:30:00;-3.6;0.164804;12.512785
2021-03-06 04:40:00;-3.8;0.169407;12.580464
2021-03-06 04:50:00;-3.8;0.167838;12.580464
2021-03-06 05:00:00;-3.9;0.169848;12.614304
2021-03-06 05:10:00;-4.1;0.165547;12.681983
2021-03-06 05:20:00;-3.9;0.169863;12.614304
2021-03-06 05:30:00;-4.2;0.167739;12.715823
2021-03-06 05:40:00;-4.2;0.172032;12.715823
2021-03-06 05:50:00;-4.4;0.166173;12.783502
2021-03-06 06:00:00;-4.3;0.169854;12.749662
2021-03-06 06:10:00;-4.6;0.170132;12.851181
2021-03-06 06:20:00;-4.5;0.168333;12.817341
2021-03-06 06:30:00;-4.5;0.170143;12.817341
2021-03-06 06:40:00;-4.6;0.166583;12.851181
2021-03-06 06:50:00;-4.7;0.166366;12.885021
2021-03-06 07:00:00;-4.6;0.168428;12.851181
2021-03-06 07:10:00;-4.5;0.168657;12.817341
2021-03-06 07:20:00;-4.1;0.170462;12.681983
2021-03-06 07:30:00;-3.9;0.170422;12.614304
2021-03-06 07:40:00;-3.6;0.16813;12.512785
2021-03-06 07:50:00;-3.0;0.17027;12.309748
2021-03-06 08:00:00;-2.7;0.16982;12.208229
2021-03-06 08:10:00;-2.4;0.170474;12.10671
2021-03-06 08:20:00;-1.8;0.167257;11.903673
2021-03-06 08:30:00;-1.5;0.166382;11.802154
2021-03-06 08:40:00;-0.6;0.1671;11.497598
2021-03-06 08:50:00;-0.5;0.169996;11.463758
2021-03-06 09:00:00;-0.8;0.170383;11.565277
2021-03-06 09:10:00;-0.3;0.167882;11.396079
2021-03-06 09:20:00;0.4;0.16932;11.159202
2021-03-06 09:30:00;0.4;0.169819;11.159202
2021-03-06 09:40:00;0.9;0.167861;10.990004
2021-03-06 09:50:00;0.9;0.14988;10.990004
2021-03-06 10:00:00;1.5;4.457708;7.706315
2021-03-06 10:10:00;1.4;15.142308;7.724115
2021-03-06 10:20:00;1.9;14.430146;7.635116
2021-03-06 10:30:00;2.4;14.55221;7.546118
2021-03-06 10:40:00;2.5;13.810865;7.528318
2021-03-06 10:50:00;2.9;10.137575;7.457119
2021-03-06 11:00:00;3.3;12.43746;7.38592
2021-03-06 11:10:00;3.5;13.852447;7.350321
2021-03-06 11:20:00;3.9;13.580679;7.279122
2021-03-06 11:30:00;3.9;12.490199;7.279122
2021-03-06 11:40:00;4.2;13.322286;7.225723
2021-03-06 11:50:00;4.1;12.570062;7.243523
2021-03-06 12:00:00;4.5;13.238628;7.172324
2021-03-06 12:10:00;4.6;12.773886;7.154524
2021-03-06 12:20:00;4.7;12.78471;7.136724
2021-03-06 12:30:00;5.0;12.56067;7.083325
2021-03-06 12:40:00;4.8;12.102303;7.118925
2021-03-06 12:50:00;4.9;12.067071;7.101125
2021-03-06 13:00:00;5.0;12.095208;7.083325
2021-03-06 13:10:00;5.0;12.673825;7.083325
2021-03-06 13:20:00;5.0;12.323124;7.083325
2021-03-06 13:30:00;5.4;8.971491;7.012126
2021-03-06 13:40:00;5.9;11.470977;6.923128
2021-03-06 13:50:00;6.4;11.461881;6.834129
2021-03-06 14:00:00;6.0;10.84326;6.905328
2021-03-06 14:10:00;6.4;10.939672;6.834129
2021-03-06 14:20:00;6.2;9.096582;6.869729
2021-03-06 14:30:00;6.1;10.229326;6.887528
2021-03-06 14:40:00;6.5;10.721362;6.816329
2021-03-06 14:50:00;6.4;9.038065;6.834129
2021-03-06 15:00:00;6.4;9.029975;6.834129
2021-03-06 15:10:00;6.0;9.595416;6.905328
2021-03-06 15:20:00;6.0;9.443325;6.905328
2021-03-06 15:30:00;6.6;9.483361;6.79853
2021-03-06 15:40:00;6.0;10.923736;6.905328
2021-03-06 15:50:00;6.5;10.900627;6.816329
2021-03-06 16:00:00;6.3;10.874405;6.851929
2021-03-06 16:10:00;6.2;10.348749;6.869729
2021-03-06 16:20:00;6.2;9.589208;6.869729
2021-03-06 16:30:00;5.9;9.505633;6.923128
2021-03-06 16:40:00;5.9;11.362802;6.923128
2021-03-06 16:50:00;5.9;11.327562;6.923128
2021-03-06 17:00:00;5.8;12.654404;6.940927
2021-03-06 17:10:00;5.6;12.709267;6.976527
2021-03-06 17:20:00;5.2;12.690168;7.047726
2021-03-06 17:30:00;4.8;12.565423;7.118925
2021-03-06 17:40:00;4.6;13.358917;7.154524
2021-03-06 17:50:00;4.1;13.215079;7.243523
2021-03-06 18:00:00;4.0;13.089032;7.261322
2021-03-06 18:10:00;3.9;13.181517;7.279122
2021-03-06 18:20:00;3.6;13.378433;7.332521
2021-03-06 18:30:00;3.4;13.51813;7.368121
2021-03-06 18:40:00;3.2;13.579884;7.40372
2021-03-06 18:50:00;3.1;13.731759;7.42152
2021-03-06 19:00:00;3.0;13.96276;7.43932
2021-03-06 19:10:00;2.9;8.623285;7.457119
2021-03-06 19:20:00;2.8;14.2592;7.474919
2021-03-06 19:30:00;2.6;15.752651;7.510518
2021-03-06 19:40:00;2.4;13.880567;7.546118
2021-03-06 19:50:00;2.2;16.201082;7.581717
2021-03-06 20:00:00;1.3;15.125082;7.741915
2021-03-06 20:10:00;1.5;14.170166;7.706315
2021-03-06 20:20:00;1.0;16.232032;7.795314
2021-03-06 20:30:00;1.2;15.075925;7.759714
2021-03-06 20:40:00;1.3;15.030847;7.741915
2021-03-06 20:50:00;1.5;14.752135;7.706315
2021-03-06 21:00:00;0.6;10.883541;7.866513
2021-03-06 21:10:00;0.6;16.483728;7.866513
2021-03-06 21:20:00;0.4;15.499227;7.902112
2021-03-06 21:30:00;0.4;15.176333;7.902112
2021-03-06 21:40:00;0.3;15.892983;7.919912
2021-03-06 21:50:00;0.2;16.140606;7.937712
2021-03-06 22:00:00;0.0;16.854155;7.973311
2021-03-06 22:10:00;0.0;12.59998;7.973311
2021-03-06 22:20:00;0.1;17.235854;7.955511
2021-03-06 22:30:00;-0.1;18.482246;7.991111
2021-03-06 22:40:00;-0.2;6.898618;8.00891
2021-03-06 22:50:00;-0.4;8.239906;8.04451
2021-03-06 23:00:00;-0.6;16.766838;8.080109
2021-03-06 23:10:00;-0.8;18.747162;8.115709
2021-03-06 23:20:00;-0.8;19.481957;8.115709
2021-03-06 23:30:00;-1.1;19.147686;8.169108
2021-03-06 23:40:00;-1.1;18.682477;8.169108
2021-03-06 23:50:00;-1.2;6.170036;8.186908
2021-03-07 00:00:00;-1.7;0.16376;11.869833
2021-03-07 00:10:00;-1.7;0.161761;11.869833
2021-03-07 00:20:00;-2.0;0.165519;11.971352
2021-03-07 00:30:00;-2.1;0.165543;12.005191
2021-03-07 00:40:00;-2.4;0.165058;12.10671
2021-03-07 00:50:00;-2.4;0.165507;12.10671
2021-03-07 01:00:00;-2.1;0.166028;12.005191
2021-03-07 01:10:00;-2.3;0.166407;12.072871
2021-03-07 01:20:00;-2.4;0.164653;12.10671
2021-03-07 01:30:00;-2.4;0.165429;12.10671
2021-03-07 01:40:00;-2.6;0.16515;12.174389
2021-03-07 01:50:00;-2.7;0.162555;12.208229
2021-03-07 02:00:00;-2.8;0.166158;12.242069
2021-03-07 02:10:00;-2.8;0.166383;12.242069
2021-03-07 02:20:00;-3.1;0.166367;12.343587
2021-03-07 02:30:00;-3.2;0.167056;12.377427
2021-03-07 02:40:00;-3.1;0.167108;12.343587
2021-03-07 02:50:00;-3.5;0.166026;12.478946
2021-03-07 03:00:00;-3.5;0.16838;12.478946
2021-03-07 03:10:00;-3.4;0.167902;12.445106
2021-03-07 03:20:00;-3.5;0.165067;12.478946
2021-03-07 03:30:00;-3.5;0.164677;12.478946
2021-03-07 03:40:00;-3.7;0.166686;12.546625
2021-03-07 03:50:00;-3.8;0.166716;12.580464
2021-03-07 04:00:00;-4.0;0.166871;12.648144
2021-03-07 04:10:00;-4.6;0.167192;12.851181
2021-03-07 04:20:00;-4.9;0.165469;12.9527
2021-03-07 04:30:00;-4.2;0.167945;12.715823
2021-03-07 04:40:00;-4.0;0.167515;12.648144
2021-03-07 04:50:00;-4.3;0.163538;12.749662
2021-03-07 05:00:00;-4.7;0.16722;12.885021
2021-03-07 05:10:00;-4.3;0.166808;12.749662
2021-03-07 05:20:00;-4.4;0.166932;12.783502
2021-03-07 05:30:00;-4.7;0.165839;12.885021
2021-03-07 05:40:00;-4.6;0.166439;12.851181
2021-03-07 05:50:00;-4.5;0.16547;12.817341
2021-03-07 06:00:00;-5.0;0.167796;12.986539
2021-03-07 06:10:00;-5.0;0.167439;12.986539
2021-03-07 06:20:00;-5.1;0.165105;13.020379
2021-03-07 06:30:00;-5.2;0.168501;13.054219
2021-03-07 06:40:00;-5.0;0.167187;12.986539
2021-03-07 06:50:00;-5.0;0.167468;12.986539
2021-03-07 07:00:00;-5.0;0.166434;12.986539
2021-03-07 07:10:00;-5.0;0.168446;12.986539
2021-03-07 07:20:00;-4.7;0.168023;12.885021
2021-03-07 07:30:00;-4.5;0.165726;12.817341
2021-03-07 07:40:00;-4.3;0.169109;12.749662
2021-03-07 07:50:00;-2.8;0.165691;12.242069
2021-03-07 08:00:00;-3.4;0.168537;12.445106
2021-03-07 08:10:00;-3.0;0.165802;12.309748
2021-03-07 08:20:00;-2.6;0.163463;12.174389
2021-03-07 08:30:00;-1.7;0.167061;11.869833
2021-03-07 08:40:00;-1.8;0.168196;11.903673
2021-03-07 08:50:00;-1.3;0.167271;11.734475
2021-03-07 09:00:00;-1.1;0.165369;11.666796
2021-03-07 09:10:00;-0.4;0.167857;11.429919
2021-03-07 09:20:00;0.3;0.167643;11.193042
2021-03-07 09:30:00;-0.5;0.144902;11.463758
2021-03-07 09:40:00;0.9;0.135455;10.990004
2021-03-07 09:50:00;1.2;0.137433;10.888485
2021-03-07 10:00:00;1.7;5.328228;7.670716
2021-03-07 10:10:00;2.0;15.176651;7.617317
2021-03-07 10:20:00;2.3;14.128991;7.563918
2021-03-07 10:30:00;2.4;14.563992;7.546118
2021-03-07 10:40:00;2.8;13.412045;7.474919
2021-03-07 10:50:00;3.4;14.919216;7.368121
2021-03-07 11:00:00;3.6;11.085863;7.332521
2021-03-07 11:10:00;4.3;11.218638;7.207923
2021-03-07 11:20:00;4.5;12.777392;7.172324
2021-03-07 11:30:00;4.3;12.871115;7.207923
2021-03-07 11:40:00;5.2;12.835214;7.047726
2021-03-07 11:50:00;5.1;12.185854;7.065525
2021-03-07 12:00:00;4.7;12.067002;7.136724
2021-03-07 12:10:00;5.3;12.057955;7.029926
2021-03-07 12:20:00;5.7;12.153284;6.958727
2021-03-07 12:30:00;5.8;12.00557;6.940927
2021-03-07 12:40:00;5.7;10.345644;6.958727
2021-03-07 12:50:00;5.5;9.868816;6.994327
