Zeit_UTC;°C_Umgebung;kW_gemessen;kW_Baseline
2021-10-01 06:10:00;1.5;0.131782;10.786967
2021-10-01 06:20:00;2.1;0.141279;10.583929
2021-10-01 06:30:00;3.4;0.140295;10.144015
2021-10-01 06:40:00;3.4;0.173209;10.144015
2021-10-01 06:50:00;4.7;0.17067;9.7041
2021-10-01 07:00:00;5.2;0.166025;9.404709
2021-10-01 07:10:00;6.8;0.169443;8.614254
2021-10-01 07:20:00;7.1;0.165154;8.466043
2021-10-01 07:30:00;8.0;2.219982;5.641052
2021-10-01 07:40:00;9.2;3.063701;5.551489
2021-10-01 07:50:00;10.3;3.050265;5.46939
2021-10-01 08:00:00;10.7;3.038243;5.439535
2021-10-01 08:10:00;11.1;3.024129;5.409681
2021-10-01 08:20:00;11.7;2.982964;5.448877
2021-10-01 08:30:00;11.9;2.938925;5.465594
2021-10-01 08:40:00;12.2;2.932333;5.49067
2021-10-01 08:50:00;12.2;2.925183;5.49067
2021-10-01 09:00:00;13.1;2.877467;5.565895
2021-10-01 09:10:00;13.3;2.868575;5.582612
2021-10-01 09:20:00;13.5;2.857796;5.599329
2021-10-01 09:30:00;13.8;2.835234;5.624404
2021-10-01 09:40:00;14.6;2.79703;5.691272
2021-10-01 09:50:00;14.8;2.781279;5.707989
2021-10-01 10:00:00;14.4;2.774583;5.674555
2021-10-01 10:10:00;15.1;2.765085;5.733064
2021-10-01 10:20:00;14.9;2.737394;5.716347
2021-10-01 10:30:00;15.3;2.732768;5.749781
2021-10-01 10:40:00;15.1;2.728844;5.733064
2021-10-01 10:50:00;15.3;2.731752;5.749781
2021-10-01 11:00:00;15.3;2.732794;5.749781
2021-10-01 11:10:00;15.9;2.7648;5.799931
2021-10-01 11:20:00;16.4;2.768295;6.331604
2021-10-01 11:30:00;15.9;2.748371;5.799931
2021-10-01 11:40:00;16.4;2.711219;6.331604
2021-10-01 11:50:00;16.6;2.684131;6.582812
2021-10-01 12:00:00;16.6;2.719601;6.582812
2021-10-01 12:10:00;16.5;2.755906;6.457208
2021-10-01 12:20:00;17.8;2.761074;8.090063
2021-10-01 12:30:00;17.8;2.75202;8.090063
2021-10-01 12:40:00;17.4;2.759494;7.587646
2021-10-01 12:50:00;18.2;2.766265;8.59248
2021-10-01 13:00:00;17.7;2.753952;7.964459
2021-10-01 13:10:00;18.2;2.753635;8.59248
2021-10-01 13:20:00;18.1;2.755026;8.466876
2021-10-01 13:30:00;19.0;2.748177;9.597314
2021-10-01 13:40:00;18.8;2.751478;9.346105
2021-10-01 13:50:00;18.4;2.757467;8.843688
2021-10-01 14:00:00;18.2;2.752368;8.59248
2021-10-01 14:10:00;18.6;2.753726;9.094897
2021-10-01 14:20:00;18.6;2.746128;9.094897
2021-10-01 14:30:00;18.4;2.747178;8.843688
2021-10-01 14:40:00;18.5;2.75025;8.969293
2021-10-01 14:50:00;18.2;2.754583;8.59248
2021-10-01 15:00:00;18.3;2.745984;8.718084
2021-10-01 15:10:00;18.5;2.712331;8.969293
2021-10-01 15:20:00;18.6;2.714531;9.094897
2021-10-01 15:30:00;18.7;2.724516;9.220501
2021-10-01 15:40:00;18.5;2.724976;8.969293
2021-10-01 15:50:00;18.1;2.669375;8.466876
2021-10-01 16:00:00;18.1;2.695256;8.466876
2021-10-01 16:10:00;17.9;2.668479;8.215667
2021-10-01 16:20:00;17.7;2.66679;7.964459
2021-10-01 16:30:00;16.5;2.671752;6.457208
2021-10-01 16:40:00;15.9;2.678759;5.799931
2021-10-01 16:50:00;14.9;2.675634;5.716347
2021-10-01 17:00:00;13.5;2.680356;5.599329
2021-10-01 17:10:00;12.7;2.678028;5.532462
2021-10-01 17:20:00;11.8;2.687229;5.457236
2021-10-01 17:30:00;11.2;2.688042;5.402217
2021-10-01 17:40:00;10.3;2.703383;5.46939
2021-10-01 17:50:00;9.9;2.695847;5.499244
2021-10-01 18:00:00;9.3;2.706065;5.544025
2021-10-01 18:10:00;9.0;2.74986;5.566416
2021-10-01 18:20:00;8.9;2.759903;5.57388
2021-10-01 18:30:00;8.3;2.772373;5.618661
2021-10-01 18:40:00;8.5;2.77339;5.603734
2021-10-01 18:50:00;8.5;2.507281;5.603734
2021-10-01 19:00:00;7.8;0.088269;8.120219
2021-10-01 19:10:00;7.5;0.0882;8.268429
2021-10-01 19:20:00;7.4;0.08799;8.317833
2021-10-01 19:30:00;7.1;0.088199;8.466043
2021-10-01 19:40:00;7.3;0.088479;8.367236
2021-10-01 19:50:00;7.3;0.088521;8.367236
2021-10-01 20:00:00;7.1;0.08786;8.466043
2021-10-01 20:10:00;7.1;0.087726;8.466043
2021-10-01 20:20:00;6.9;0.088255;8.56485
2021-10-01 20:30:00;6.8;0.087767;8.614254
2021-10-01 20:40:00;6.9;0.087842;8.56485
2021-10-01 20:50:00;6.9;0.088351;8.56485
2021-10-01 21:00:00;6.5;0.088295;8.762464
2021-10-01 21:10:00;6.4;0.088247;8.811868
2021-10-01 21:20:00;6.4;0.100264;8.811868
2021-10-01 21:30:00;6.4;0.11391;8.811868
2021-10-01 21:40:00;6.4;0.168623;8.811868
2021-10-01 21:50:00;6.4;0.13107;8.811868
2021-10-01 22:00:00;6.4;0.11278;8.811868
2021-10-01 22:10:00;6.3;0.109464;8.861271
2021-10-01 22:20:00;6.5;0.088341;8.762464
2021-10-01 22:30:00;6.5;0.087571;8.762464
2021-10-01 22:40:00;6.3;0.088102;8.861271
2021-10-01 22:50:00;6.4;0.087719;8.811868
2021-10-01 23:00:00;6.5;0.088609;8.762464
2021-10-01 23:10:00;6.5;0.129591;8.762464
2021-10-01 23:20:00;6.6;0.092068;8.713061
2021-10-01 23:30:00;6.7;0.131218;8.663657
2021-10-01 23:40:00;7.1;0.180155;8.466043
2021-10-01 23:50:00;8.0;0.318334;8.021412
2021-10-02 00:00:00;8.5;0.334222;7.774395
2021-10-02 00:10:00;8.8;0.310982;7.626184
2021-10-02 00:20:00;9.0;0.280413;7.527377
2021-10-02 00:30:00;8.8;0.308396;7.626184
2021-10-02 00:40:00;8.7;0.299453;7.675588
2021-10-02 00:50:00;8.7;0.280174;7.675588
2021-10-02 01:00:00;8.5;0.301517;7.774395
2021-10-02 01:10:00;8.6;0.301359;7.724991
2021-10-02 01:20:00;8.8;0.280312;7.626184
2021-10-02 01:30:00;8.8;0.316031;7.626184
2021-10-02 01:40:00;9.1;0.324532;7.477974
2021-10-02 01:50:00;9.1;0.312732;7.477974
2021-10-02 02:00:00;9.2;0.309117;7.42857
2021-10-02 02:10:00;9.1;0.299548;7.477974
2021-10-02 02:20:00;9.3;0.281211;7.379167
2021-10-02 02:30:00;9.1;0.285712;7.477974
2021-10-02 02:40:00;8.9;0.300307;7.576781
2021-10-02 02:50:00;8.8;0.281137;7.626184
2021-10-02 03:00:00;8.9;0.281246;7.576781
2021-10-02 03:10:00;8.8;0.280566;7.626184
2021-10-02 03:20:00;8.6;0.281146;7.724991
2021-10-02 03:30:00;8.3;0.280821;7.873202
2021-10-02 03:40:00;8.3;0.281372;7.873202
2021-10-02 03:50:00;7.8;0.094833;8.120219
2021-10-02 04:00:00;7.6;0.08974;8.219026
2021-10-02 04:10:00;7.9;0.088394;8.070816
2021-10-02 04:20:00;6.9;0.088992;8.56485
2021-10-02 04:30:00;7.0;0.088666;8.515447
2021-10-02 04:40:00;6.6;0.088193;8.713061
2021-10-02 04:50:00;6.6;0.088394;8.713061
2021-10-02 05:00:00;8.0;0.088216;8.021412
2021-10-02 05:10:00;7.3;0.088237;8.367236
2021-10-02 05:20:00;7.5;0.088091;8.268429
2021-10-02 05:30:00;7.7;0.131097;8.169623
2021-10-02 05:40:00;7.7;0.138246;8.169623
2021-10-02 05:50:00;7.7;0.091601;8.169623
2021-10-02 06:00:00;9.2;0.129939;7.42857
2021-10-02 06:10:00;9.2;0.168411;7.42857
2021-10-02 06:20:00;9.5;0.14799;7.28036
2021-10-02 06:30:00;10.2;0.165219;6.934536
2021-10-02 06:40:00;11.3;0.168405;6.391097
2021-10-02 06:50:00;12.5;0.166921;5.998315
2021-10-02 07:00:00;13.2;0.167568;6.185344
2021-10-02 07:10:00;13.2;0.168349;6.185344
2021-10-02 07:20:00;13.2;0.16707;6.185344
2021-10-02 07:30:00;13.4;2.310509;5.590971
2021-10-02 07:40:00;13.4;2.957146;5.590971
2021-10-02 07:50:00;13.5;2.872547;5.599329
2021-10-02 08:00:00;13.6;2.82937;5.607687
2021-10-02 08:10:00;14.2;2.761966;5.657838
2021-10-02 08:20:00;14.0;2.732805;5.641121
2021-10-02 08:30:00;14.4;2.768489;5.674555
2021-10-02 08:40:00;15.2;2.762768;5.741422
2021-10-02 08:50:00;15.3;2.757465;5.749781
2021-10-02 09:00:00;15.8;2.757491;5.791573
2021-10-02 09:10:00;15.4;2.757883;5.758139
2021-10-02 09:20:00;15.2;2.755757;5.741422
2021-10-02 09:30:00;15.2;2.732972;5.741422
2021-10-02 09:40:00;15.3;2.74069;5.749781
2021-10-02 09:50:00;15.6;2.71841;5.774856
2021-10-02 10:00:00;15.6;2.71404;5.774856
2021-10-02 10:10:00;15.7;2.731725;5.783214
2021-10-02 10:20:00;16.1;2.708394;5.954791
2021-10-02 10:30:00;16.4;2.704654;6.331604
2021-10-02 10:40:00;17.1;2.714406;7.210833
2021-10-02 10:50:00;17.4;2.699533;7.587646
2021-10-02 11:00:00;17.9;2.701749;8.215667
2021-10-02 11:10:00;18.2;2.741323;8.59248
2021-10-02 11:20:00;17.7;2.732157;7.964459
2021-10-02 11:30:00;18.5;2.723709;8.969293
2021-10-02 11:40:00;18.7;2.728157;9.220501
2021-10-02 11:50:00;18.7;2.70604;9.220501
2021-10-02 12:00:00;19.4;2.724103;10.099731
2021-10-02 12:10:00;19.2;2.910554;9.848522
2021-10-02 12:20:00;19.9;2.670484;10.727752
2021-10-02 12:30:00;20.0;3.692518;10.853356
2021-10-02 12:40:00;20.2;5.435538;11.104565
2021-10-02 12:50:00;20.3;8.347326;11.230169
2021-10-02 13:00:00;20.7;6.771371;11.732586
2021-10-02 13:10:00;19.9;5.132313;10.727752
2021-10-02 13:20:00;20.0;5.171446;10.853356
2021-10-02 13:30:00;19.7;3.491835;10.476543
2021-10-02 13:40:00;19.7;2.679501;10.476543
2021-10-02 13:50:00;19.5;2.641956;10.225335
2021-10-02 14:00:00;20.1;3.070449;10.97896
2021-10-02 14:10:00;20.1;2.675976;10.97896
2021-10-02 14:20:00;20.2;2.684482;11.104565
2021-10-02 14:30:00;19.7;2.70474;10.476543
2021-10-02 14:40:00;19.6;2.680214;10.350939
2021-10-02 14:50:00;19.5;2.67585;10.225335
2021-10-02 15:00:00;19.3;2.709086;9.974127
2021-10-02 15:10:00;19.0;2.685784;9.597314
2021-10-02 15:20:00;18.9;2.650235;9.47171
2021-10-02 15:30:00;19.0;2.65878;9.597314
2021-10-02 15:40:00;18.8;2.671726;9.346105
2021-10-02 15:50:00;18.5;2.646194;8.969293
2021-10-02 16:00:00;18.2;2.651289;8.59248
2021-10-02 16:10:00;18.0;2.647729;8.341272
2021-10-02 16:20:00;17.5;2.650491;7.71325
2021-10-02 16:30:00;17.3;2.655468;7.462042
2021-10-02 16:40:00;17.0;2.663968;7.085229
2021-10-02 16:50:00;16.5;2.648631;6.457208
2021-10-02 17:00:00;16.2;2.654374;6.080395
2021-10-02 17:10:00;15.8;2.651585;5.791573
2021-10-02 17:20:00;15.8;2.652817;5.791573
2021-10-02 17:30:00;15.7;2.656055;5.783214
2021-10-02 17:40:00;15.3;2.656849;5.749781
2021-10-02 17:50:00;15.1;2.662162;5.733064
2021-10-02 18:00:00;15.0;2.670471;5.724705
2021-10-02 18:10:00;15.0;2.681953;5.724705
2021-10-02 18:20:00;14.8;2.698439;5.707989
2021-10-02 18:30:00;14.8;2.691979;5.707989
2021-10-02 18:40:00;15.0;2.727848;5.724705
2021-10-02 18:50:00;14.8;2.717413;5.707989
2021-10-02 19:00:00;14.8;0.088168;6.476352
2021-10-02 19:10:00;14.3;0.248691;6.385412
2021-10-02 19:20:00;14.1;0.280613;6.349036
2021-10-02 19:30:00;13.6;0.281006;6.258096
2021-10-02 19:40:00;13.3;0.279842;6.203532
2021-10-02 19:50:00;13.1;0.280737;6.167156
2021-10-02 20:00:00;13.1;0.279749;6.167156
2021-10-02 20:10:00;13.0;0.280607;6.148968
2021-10-02 20:20:00;12.9;0.280919;6.13078
2021-10-02 20:30:00;12.7;0.279514;6.094404
2021-10-02 20:40:00;12.7;0.279949;6.094404
2021-10-02 20:50:00;12.1;0.280781;6.099786
2021-10-02 21:00:00;12.2;0.280083;6.074418
2021-10-02 21:10:00;12.5;0.280867;5.998315
2021-10-02 21:20:00;12.4;0.280598;6.023683
2021-10-02 21:30:00;12.7;0.305125;6.094404
2021-10-02 21:40:00;12.4;0.280669;6.023683
2021-10-02 21:50:00;12.2;0.280675;6.074418
2021-10-02 22:00:00;11.9;0.304567;6.150521
2021-10-02 22:10:00;11.7;0.280764;6.201256
2021-10-02 22:20:00;11.3;0.281484;6.391097
2021-10-02 22:30:00;10.8;0.280678;6.638115
2021-10-02 22:40:00;10.3;0.281418;6.885132
2021-10-02 22:50:00;10.1;0.281734;6.983939
2021-10-02 23:00:00;9.4;0.28098;7.329763
2021-10-02 23:10:00;9.2;0.281633;7.42857
2021-10-02 23:20:00;9.3;0.281632;7.379167
2021-10-02 23:30:00;9.5;0.308709;7.28036
2021-10-02 23:40:00;10.0;0.322488;7.033342
2021-10-02 23:50:00;10.5;0.285294;6.786325
2021-10-03 00:00:00;10.5;0.310005;6.786325
2021-10-03 00:10:00;10.7;0.300445;6.687518
2021-10-03 00:20:00;10.2;0.279776;6.934536
2021-10-03 00:30:00;10.1;0.158918;6.983939
2021-10-03 00:40:00;9.8;0.103991;7.132149
2021-10-03 00:50:00;9.4;0.088374;7.329763
2021-10-03 01:00:00;9.2;0.120233;7.42857
2021-10-03 01:10:00;9.6;0.108206;7.230956
2021-10-03 01:20:00;10.3;0.08848;6.885132
2021-10-03 01:30:00;10.2;0.114987;6.934536
2021-10-03 01:40:00;9.8;0.129031;7.132149
2021-10-03 01:50:00;10.6;0.092648;6.736922
2021-10-03 02:00:00;9.7;0.116091;7.181553
2021-10-03 02:10:00;9.4;0.108259;7.329763
2021-10-03 02:20:00;9.0;0.088367;7.527377
2021-10-03 02:30:00;9.0;0.088471;7.527377
2021-10-03 02:40:00;9.6;0.088552;7.230956
2021-10-03 02:50:00;9.6;0.088308;7.230956
2021-10-03 03:00:00;9.3;0.088489;7.379167
2021-10-03 03:10:00;9.9;0.088249;7.082746
2021-10-03 03:20:00;10.1;0.088275;6.983939
2021-10-03 03:30:00;9.7;0.112539;7.181553
2021-10-03 03:40:00;9.8;0.089098;7.132149
2021-10-03 03:50:00;9.2;0.088989;7.42857
2021-10-03 04:00:00;8.9;0.111612;7.576781
2021-10-03 04:10:00;9.1;0.088314;7.477974
2021-10-03 04:20:00;8.6;0.088582;7.724991
2021-10-03 04:30:00;8.6;0.087726;7.724991
2021-10-03 04:40:00;8.7;0.088225;7.675588
2021-10-03 04:50:00;8.1;0.088455;7.972009
2021-10-03 05:00:00;8.2;0.093434;7.922605
2021-10-03 05:10:00;8.2;0.097824;7.922605
2021-10-03 05:20:00;8.3;0.088509;7.873202
2021-10-03 05:30:00;8.9;0.118902;7.576781
2021-10-03 05:40:00;10.2;0.170833;6.934536
2021-10-03 05:50:00;10.3;0.115819;6.885132
2021-10-03 06:00:00;10.3;0.117937;6.885132
2021-10-03 06:10:00;10.6;0.105926;6.736922
2021-10-03 06:20:00;10.4;0.088407;6.835729
2021-10-03 06:30:00;10.2;0.112824;6.934536
2021-10-03 06:40:00;10.4;0.147062;6.835729
2021-10-03 06:50:00;11.8;0.092912;6.175889
2021-10-03 07:00:00;12.1;0.121287;6.099786
2021-10-03 07:10:00;12.0;0.16805;6.125153
2021-10-03 07:20:00;12.5;0.169259;5.998315
2021-10-03 07:30:00;13.7;2.143264;5.616046
2021-10-03 07:40:00;14.4;2.819411;5.674555
2021-10-03 07:50:00;15.8;2.771384;5.791573
2021-10-03 08:00:00;15.9;2.763037;5.799931
2021-10-03 08:10:00;15.3;2.762002;5.749781
2021-10-03 08:20:00;14.8;2.760468;5.707989
2021-10-03 08:30:00;14.6;2.750752;5.691272
2021-10-03 08:40:00;14.7;2.745773;5.69963
2021-10-03 08:50:00;14.8;2.740016;5.707989
2021-10-03 09:00:00;15.2;2.740474;5.741422
2021-10-03 09:10:00;15.4;2.725107;5.758139
2021-10-03 09:20:00;15.8;2.694654;5.791573
2021-10-03 09:30:00;15.9;2.69006;5.799931
2021-10-03 09:40:00;16.2;2.72958;6.080395
2021-10-03 09:50:00;16.3;2.695764;6.206
2021-10-03 10:00:00;16.6;2.684828;6.582812
2021-10-03 10:10:00;17.0;2.700452;7.085229
2021-10-03 10:20:00;17.2;2.652896;7.336438
2021-10-03 10:30:00;17.7;2.67481;7.964459
2021-10-03 10:40:00;18.4;2.713638;8.843688
2021-10-03 10:50:00;18.5;2.709674;8.969293
2021-10-03 11:00:00;19.0;2.708319;9.597314
2021-10-03 11:10:00;19.3;2.668361;9.974127
2021-10-03 11:20:00;19.6;2.648703;10.350939
2021-10-03 11:30:00;19.7;2.651827;10.476543
2021-10-03 11:40:00;19.4;2.687833;10.099731
2021-10-03 11:50:00;19.6;2.624356;10.350939
2021-10-03 12:00:00;19.7;2.656901;10.476543
2021-10-03 12:10:00;19.8;2.648668;10.602148
2021-10-03 12:20:00;19.8;2.623168;10.602148
2021-10-03 12:30:00;19.7;2.649575;10.476543
2021-10-03 12:40:00;19.7;2.62735;10.476543
2021-10-03 12:50:00;19.4;2.625628;10.099731
2021-10-03 13:00:00;19.3;2.631852;9.974127
2021-10-03 13:10:00;19.3;2.637094;9.974127
2021-10-03 13:20:00;19.3;2.639992;9.974127
2021-10-03 13:30:00;19.1;2.637429;9.722918
2021-10-03 13:40:00;19.0;2.634781;9.597314
2021-10-03 13:50:00;18.9;2.635123;9.47171
2021-10-03 14:00:00;18.7;2.632316;9.220501
2021-10-03 14:10:00;18.7;2.629345;9.220501
2021-10-03 14:20:00;18.6;2.633021;9.094897
2021-10-03 14:30:00;18.2;2.632654;8.59248
2021-10-03 14:40:00;18.3;2.630977;8.718084
2021-10-03 14:50:00;18.6;2.629776;9.094897
2021-10-03 15:00:00;18.6;2.630012;9.094897
2021-10-03 15:10:00;18.1;2.631334;8.466876
2021-10-03 15:20:00;18.1;2.633195;8.466876
2021-10-03 15:30:00;18.2;2.638419;8.59248
2021-10-03 15:40:00;17.7;2.639009;7.964459
2021-10-03 15:50:00;17.2;2.637465;7.336438
2021-10-03 16:00:00;17.3;2.638636;7.462042
2021-10-03 16:10:00;17.5;2.640273;7.71325
2021-10-03 16:20:00;17.6;2.635856;7.838855
2021-10-03 16:30:00;17.9;2.638977;8.215667
2021-10-03 16:40:00;17.9;2.642475;8.215667
2021-10-03 16:50:00;17.6;2.641637;7.838855
2021-10-03 17:00:00;17.6;2.635626;7.838855
2021-10-03 17:10:00;17.5;2.64294;7.71325
2021-10-03 17:20:00;17.9;2.647558;8.215667
2021-10-03 17:30:00;17.1;2.642944;7.210833
2021-10-03 17:40:00;16.4;2.647303;6.331604
2021-10-03 17:50:00;16.0;2.660121;5.80829
2021-10-03 18:00:00;15.7;2.668102;5.783214
2021-10-03 18:10:00;15.4;2.675677;5.758139
2021-10-03 18:20:00;15.0;2.679989;5.724705
2021-10-03 18:30:00;14.8;2.692162;5.707989
2021-10-03 18:40:00;14.7;2.700101;5.69963
2021-10-03 18:50:00;14.6;2.728262;5.691272
2021-10-03 19:00:00;14.5;0.27877;6.421788
2021-10-03 19:10:00;14.3;0.278624;6.385412
2021-10-03 19:20:00;14.1;0.278436;6.349036
2021-10-03 19:30:00;14.0;0.283319;6.330848
2021-10-03 19:40:00;14.0;0.296343;6.330848
2021-10-03 19:50:00;14.1;0.277488;6.349036
2021-10-03 20:00:00;14.0;0.282085;6.330848
2021-10-03 20:10:00;14.0;0.295358;6.330848
2021-10-03 20:20:00;14.0;0.276762;6.330848
2021-10-03 20:30:00;13.8;0.278022;6.294472
2021-10-03 20:40:00;13.7;0.277298;6.276284
2021-10-03 20:50:00;13.5;0.278034;6.239908
2021-10-03 21:00:00;13.5;0.278081;6.239908
2021-10-03 21:10:00;13.4;0.278436;6.22172
2021-10-03 21:20:00;13.3;0.277686;6.203532
2021-10-03 21:30:00;13.4;0.278442;6.22172
2021-10-03 21:40:00;13.2;0.278016;6.185344
2021-10-03 21:50:00;13.2;0.279239;6.185344
2021-10-03 22:00:00;13.1;0.278524;6.167156
2021-10-03 22:10:00;13.0;0.278643;6.148968
2021-10-03 22:20:00;13.0;0.279495;6.148968
2021-10-03 22:30:00;12.9;0.279173;6.13078
2021-10-03 22:40:00;12.8;0.279586;6.112592
2021-10-03 22:50:00;12.8;0.279591;6.112592
2021-10-03 23:00:00;12.6;0.27952;6.076216
2021-10-03 23:10:00;12.6;0.280086;6.076216
2021-10-03 23:20:00;12.5;0.280027;5.998315
2021-10-03 23:30:00;12.6;0.278531;6.076216
2021-10-03 23:40:00;12.6;0.279702;6.076216
2021-10-03 23:50:00;12.6;0.279963;6.076216
2021-10-04 00:00:00;12.4;0.280151;6.023683
2021-10-04 00:10:00;12.3;0.27972;6.04905
2021-10-04 00:20:00;12.5;0.279823;5.998315
2021-10-04 00:30:00;12.5;0.280403;5.998315
2021-10-04 00:40:00;12.3;0.279988;6.04905
2021-10-04 00:50:00;12.2;0.280054;6.074418
2021-10-04 01:00:00;12.2;0.279775;6.074418
2021-10-04 01:10:00;12.2;0.27994;6.074418
2021-10-04 01:20:00;12.2;0.279911;6.074418
2021-10-04 01:30:00;12.2;0.279488;6.074418
2021-10-04 01:40:00;11.9;0.278721;6.150521
2021-10-04 01:50:00;11.7;0.279875;6.201256
2021-10-04 02:00:00;11.5;0.279838;6.29229
2021-10-04 02:10:00;11.5;0.279542;6.29229
2021-10-04 02:20:00;11.4;0.279514;6.341694
2021-10-04 02:30:00;11.3;0.241531;6.391097
2021-10-04 02:40:00;11.3;0.088015;6.391097
2021-10-04 02:50:00;11.2;0.087622;6.440501
2021-10-04 03:00:00;11.3;0.087687;6.391097
2021-10-04 03:10:00;11.1;0.087599;6.489904
2021-10-04 03:20:00;10.9;0.087563;6.588711
2021-10-04 03:30:00;10.8;0.087536;6.638115
2021-10-04 03:40:00;10.6;0.088321;6.736922
2021-10-04 03:50:00;10.6;0.08735;6.736922
2021-10-04 04:00:00;10.2;0.086953;6.934536
2021-10-04 04:10:00;10.0;0.08698;7.033342
2021-10-04 04:20:00;9.9;0.088467;7.082746
2021-10-04 04:30:00;9.8;0.089118;7.132149
2021-10-04 04:40:00;9.8;0.088939;7.132149
2021-10-04 04:50:00;9.8;0.088728;7.132149
2021-10-04 05:00:00;9.8;0.088542;7.132149
2021-10-04 05:10:00;9.8;0.087938;7.132149
2021-10-04 05:20:00;9.7;0.088042;7.181553
2021-10-04 05:30:00;9.6;0.088016;7.230956
2021-10-04 05:40:00;9.6;0.088949;7.230956
2021-10-04 05:50:00;9.7;0.089431;7.181553
2021-10-04 06:00:00;9.7;0.088496;7.181553
2021-10-04 06:10:00;9.7;0.088325;7.181553
2021-10-04 06:20:00;9.7;0.088509;7.181553
2021-10-04 06:30:00;9.7;0.109357;7.181553
2021-10-04 06:40:00;9.7;0.091557;7.181553
2021-10-04 06:50:00;9.7;0.088816;7.181553
2021-10-04 07:00:00;9.7;0.104609;7.181553
2021-10-04 07:10:00;9.6;0.097168;7.230956
2021-10-04 07:20:00;9.6;0.089121;7.230956
2021-10-04 07:30:00;9.7;2.964061;5.514171
2021-10-04 07:40:00;9.9;2.921966;5.499244
2021-10-04 07:50:00;9.8;2.844841;5.506708
2021-10-04 08:00:00;9.7;2.823861;5.514171
2021-10-04 08:10:00;9.8;2.81385;5.506708
2021-10-04 08:20:00;9.9;2.795535;5.499244
2021-10-04 08:30:00;9.9;2.784462;5.499244
2021-10-04 08:40:00;9.9;2.771154;5.499244
2021-10-04 08:50:00;9.9;2.747089;5.499244
2021-10-04 09:00:00;9.9;2.751582;5.499244
2021-10-04 09:10:00;10.1;2.739151;5.484317
2021-10-04 09:20:00;9.8;2.745966;5.506708
2021-10-04 09:30:00;9.9;2.768885;5.499244
2021-10-04 09:40:00;10.0;2.761718;5.49178
2021-10-04 09:50:00;10.0;2.749072;5.49178
2021-10-04 10:00:00;10.0;2.760078;5.49178
2021-10-04 10:10:00;10.1;2.757532;5.484317
2021-10-04 10:20:00;10.2;2.731416;5.476853
2021-10-04 10:30:00;10.1;2.747105;5.484317
2021-10-04 10:40:00;10.2;2.758701;5.476853
2021-10-04 10:50:00;10.4;2.753372;5.461926
2021-10-04 11:00:00;10.6;2.761502;5.446999
2021-10-04 11:10:00;10.8;2.788204;5.432072
2021-10-04 11:20:00;10.4;2.7938;5.461926
2021-10-04 11:30:00;10.4;2.789613;5.461926
2021-10-04 11:40:00;10.8;2.746686;5.432072
2021-10-04 11:50:00;10.8;2.723144;5.432072
2021-10-04 12:00:00;10.7;2.73984;5.439535
2021-10-04 12:10:00;10.4;2.77499;5.461926
2021-10-04 12:20:00;10.4;2.742906;5.461926
2021-10-04 12:30:00;10.9;2.759995;5.424608
2021-10-04 12:40:00;11.2;2.789632;5.402217
2021-10-04 12:50:00;11.1;2.786358;5.409681
2021-10-04 13:00:00;11.5;2.7676;5.379827
2021-10-04 13:10:00;11.6;2.770593;5.440519
2021-10-04 13:20:00;11.4;2.715033;5.38729
2021-10-04 13:30:00;11.4;2.735119;5.38729
2021-10-04 13:40:00;11.5;2.762119;5.379827
2021-10-04 13:50:00;11.8;2.717059;5.457236
