Zeit_UTC;°C_Umgebung;kW_gemessen;kW_Baseline
2022-06-30 05:30:00;21.5;0.367204;14.164578
2022-06-30 05:40:00;21.2;0.366957;13.758274
2022-06-30 05:50:00;21.3;0.368545;13.893708
2022-06-30 06:00:00;21.6;0.369912;14.300013
2022-06-30 06:10:00;22.5;0.367866;15.518926
2022-06-30 06:20:00;22.9;0.162767;16.060665
2022-06-30 06:30:00;23.1;0.16613;16.331535
2022-06-30 06:40:00;23.3;0.164305;16.602404
2022-06-30 06:50:00;23.4;0.164175;16.737839
2022-06-30 07:00:00;24.2;2.710585;16.087324
2022-06-30 07:10:00;24.5;5.641092;16.554872
2022-06-30 07:20:00;24.6;8.989562;16.710722
2022-06-30 07:30:00;24.6;11.439987;16.710722
2022-06-30 07:40:00;24.9;11.476418;17.17827
2022-06-30 07:50:00;25.3;11.540368;17.801667
2022-06-30 08:00:00;25.6;11.50941;18.269215
2022-06-30 08:10:00;25.7;11.513;18.425064
2022-06-30 08:20:00;25.8;11.614486;18.580914
2022-06-30 08:30:00;26.0;11.896147;18.892612
2022-06-30 08:40:00;26.3;12.079111;19.36016
2022-06-30 08:50:00;27.1;12.393554;20.606955
2022-06-30 09:00:00;27.1;11.833024;20.606955
2022-06-30 09:10:00;27.6;12.553534;21.386202
2022-06-30 09:20:00;27.5;11.384529;21.230352
2022-06-30 09:30:00;28.2;11.011892;22.321298
2022-06-30 09:40:00;28.1;11.087724;22.165448
2022-06-30 09:50:00;27.8;10.982508;21.6979
2022-06-30 10:00:00;28.9;11.396472;23.412243
2022-06-30 10:10:00;28.8;11.403378;23.256394
2022-06-30 10:20:00;28.9;12.374307;23.412243
2022-06-30 10:30:00;28.7;12.111933;23.100544
2022-06-30 10:40:00;29.1;11.471782;23.723941
2022-06-30 10:50:00;29.2;13.19181;23.879791
2022-06-30 11:00:00;29.4;11.521027;24.191489
2022-06-30 11:10:00;29.6;12.930626;24.503188
2022-06-30 11:20:00;30.0;12.026956;25.126585
2022-06-30 11:30:00;29.3;14.246653;24.03564
2022-06-30 11:40:00;29.7;13.073041;24.659037
2022-06-30 11:50:00;31.0;13.076745;26.685079
2022-06-30 12:00:00;30.0;13.054098;25.126585
2022-06-30 12:10:00;30.7;13.07922;26.217531
2022-06-30 12:20:00;30.7;12.667323;26.217531
2022-06-30 12:30:00;30.3;12.627094;25.594133
2022-06-30 12:40:00;30.8;11.835659;26.37338
2022-06-30 12:50:00;30.8;14.652418;26.37338
2022-06-30 13:00:00;31.2;12.924775;26.996777
2022-06-30 13:10:00;31.2;12.778452;26.996777
2022-06-30 13:20:00;30.8;12.019019;26.37338
2022-06-30 13:30:00;30.7;14.967195;26.217531
2022-06-30 13:40:00;31.3;12.915209;27.152627
2022-06-30 13:50:00;30.9;13.026842;26.529229
2022-06-30 14:00:00;30.8;13.277236;26.37338
2022-06-30 14:10:00;30.3;13.159538;25.594133
2022-06-30 14:20:00;31.4;13.320618;27.308476
2022-06-30 14:30:00;32.1;13.6014;28.399421
2022-06-30 14:40:00;32.0;13.395335;28.243572
2022-06-30 14:50:00;31.8;14.867528;27.931873
2022-06-30 15:00:00;30.8;14.945788;26.37338
2022-06-30 15:10:00;31.8;14.656233;27.931873
2022-06-30 15:20:00;31.4;14.443194;27.308476
2022-06-30 15:30:00;31.3;14.804784;27.152627
2022-06-30 15:40:00;31.9;14.329953;28.087723
2022-06-30 15:50:00;31.8;14.804377;27.931873
2022-06-30 16:00:00;32.0;14.886547;28.243572
2022-06-30 16:10:00;31.4;14.120515;27.308476
2022-06-30 16:20:00;31.8;13.830487;27.931873
2022-06-30 16:30:00;31.8;13.74625;27.931873
2022-06-30 16:40:00;31.6;13.999298;27.620175
2022-06-30 16:50:00;31.5;13.53132;27.464325
2022-06-30 17:00:00;31.4;13.717269;27.308476
2022-06-30 17:10:00;31.1;12.77852;26.840928
2022-06-30 17:20:00;30.9;12.691552;26.529229
2022-06-30 17:30:00;30.6;12.625319;26.061681
2022-06-30 17:40:00;30.5;12.61859;25.905832
2022-06-30 17:50:00;30.1;12.540521;25.282435
2022-06-30 18:00:00;29.8;12.455558;24.814887
2022-06-30 18:10:00;29.6;12.370584;24.503188
2022-06-30 18:20:00;29.3;12.317992;24.03564
2022-06-30 18:30:00;29.2;12.211419;23.879791
2022-06-30 18:40:00;29.1;12.105248;23.723941
2022-06-30 18:50:00;28.0;12.049598;22.009599
2022-06-30 19:00:00;27.6;12.015516;21.386202
2022-06-30 19:10:00;27.8;11.391441;21.6979
2022-06-30 19:20:00;27.1;13.490041;20.606955
2022-06-30 19:30:00;27.6;12.142217;21.386202
2022-06-30 19:40:00;26.5;12.073736;19.671859
2022-06-30 19:50:00;25.6;11.970988;18.269215
2022-06-30 20:00:00;25.1;11.901758;17.489968
2022-06-30 20:10:00;24.7;13.287917;16.866571
2022-06-30 20:20:00;24.3;13.265068;16.243174
2022-06-30 20:30:00;23.9;13.196282;15.751921
2022-06-30 20:40:00;23.5;13.131604;15.249504
2022-06-30 20:50:00;23.3;13.110488;14.998296
2022-06-30 21:00:00;23.1;12.821737;14.747087
2022-06-30 21:10:00;22.5;11.871607;13.993462
2022-06-30 21:20:00;21.5;11.777488;12.73742
2022-06-30 21:30:00;20.6;3.683764;11.606982
2022-06-30 21:40:00;19.9;2.772092;10.727752
2022-06-30 21:50:00;19.5;2.776668;10.225335
2022-06-30 22:00:00;19.3;2.776808;9.974127
2022-06-30 22:10:00;19.1;2.773402;9.722918
2022-06-30 22:20:00;19.0;2.778497;9.597314
2022-06-30 22:30:00;18.9;2.768305;9.47171
2022-06-30 22:40:00;19.1;2.772278;9.722918
2022-06-30 22:50:00;18.7;2.773655;9.220501
2022-06-30 23:00:00;18.6;2.773951;9.094897
2022-06-30 23:10:00;18.6;2.774177;9.094897
2022-06-30 23:20:00;18.4;2.780989;8.843688
2022-06-30 23:30:00;18.4;2.795344;8.843688
2022-06-30 23:40:00;18.5;2.804858;8.969293
2022-06-30 23:50:00;18.4;2.821606;8.843688
2022-07-01 00:00:00;18.3;0.573274;9.830665
2022-07-01 00:10:00;18.0;0.323577;9.42436
2022-07-01 00:20:00;17.6;0.324058;8.882621
2022-07-01 00:30:00;17.4;0.325201;8.611752
2022-07-01 00:40:00;17.0;0.328822;8.070012
2022-07-01 00:50:00;16.9;0.328362;7.934578
2022-07-01 01:00:00;16.8;0.326779;7.799143
2022-07-01 01:10:00;16.6;0.325554;7.528273
2022-07-01 01:20:00;16.2;0.32456;6.986534
2022-07-01 01:30:00;16.1;0.326529;6.851099
2022-07-01 01:40:00;15.8;0.327226;6.658231
2022-07-01 01:50:00;15.6;0.327883;6.621855
2022-07-01 02:00:00;15.5;0.330802;6.603667
2022-07-01 02:10:00;15.3;0.328387;6.567291
2022-07-01 02:20:00;15.0;0.331114;6.512728
2022-07-01 02:30:00;14.9;0.330185;6.49454
2022-07-01 02:40:00;14.8;0.329173;6.476352
2022-07-01 02:50:00;14.9;0.331243;6.49454
2022-07-01 03:00:00;14.9;0.32852;6.49454
2022-07-01 03:10:00;14.9;0.326305;6.49454
2022-07-01 03:20:00;14.9;0.327678;6.49454
2022-07-01 03:30:00;14.8;0.326535;6.476352
2022-07-01 03:40:00;14.8;0.326423;6.476352
2022-07-01 03:50:00;14.7;0.327993;6.458164
2022-07-01 04:00:00;14.7;0.327173;6.458164
2022-07-01 04:10:00;14.8;0.326216;6.476352
2022-07-01 04:20:00;14.8;0.324512;6.476352
2022-07-01 04:30:00;14.6;0.325919;6.439976
2022-07-01 04:40:00;14.6;0.326509;6.439976
2022-07-01 04:50:00;14.7;0.350726;6.458164
2022-07-01 05:00:00;14.7;0.325926;6.458164
2022-07-01 05:10:00;14.6;0.32828;6.439976
2022-07-01 05:20:00;14.5;0.37337;6.421788
2022-07-01 05:30:00;14.8;0.328559;6.476352
2022-07-01 05:40:00;14.9;0.32918;6.49454
2022-07-01 05:50:00;14.9;0.371226;6.49454
2022-07-01 06:00:00;14.9;0.325097;6.49454
2022-07-01 06:10:00;15.0;0.325732;6.512728
2022-07-01 06:20:00;15.0;0.383583;6.512728
2022-07-01 06:30:00;15.2;0.360679;6.549103
2022-07-01 06:40:00;15.3;0.321378;6.567291
2022-07-01 06:50:00;15.7;0.376973;6.640043
2022-07-01 07:00:00;15.9;2.82645;5.799931
2022-07-01 07:10:00;15.9;4.964742;5.799931
2022-07-01 07:20:00;16.0;8.262335;5.80829
2022-07-01 07:30:00;15.9;9.657739;5.799931
2022-07-01 07:40:00;15.7;10.520766;5.783214
2022-07-01 07:50:00;15.5;10.556515;5.766498
2022-07-01 08:00:00;15.3;10.903745;5.749781
2022-07-01 08:10:00;14.9;10.511219;5.716347
2022-07-01 08:20:00;14.8;11.002335;5.707989
2022-07-01 08:30:00;14.7;10.258548;5.69963
2022-07-01 08:40:00;14.7;10.777231;5.69963
2022-07-01 08:50:00;14.8;10.928064;5.707989
2022-07-01 09:00:00;15.2;10.953619;5.741422
2022-07-01 09:10:00;15.2;11.280195;5.741422
2022-07-01 09:20:00;15.4;10.949708;5.758139
2022-07-01 09:30:00;15.5;9.257889;5.766498
2022-07-01 09:40:00;15.7;9.357842;5.783214
2022-07-01 09:50:00;15.4;9.481165;5.758139
2022-07-01 10:00:00;15.4;9.065432;5.758139
2022-07-01 10:10:00;15.3;10.013999;5.749781
2022-07-01 10:20:00;15.3;10.217113;5.749781
2022-07-01 10:30:00;15.8;9.910762;5.791573
2022-07-01 10:40:00;15.9;10.306231;5.799931
2022-07-01 10:50:00;16.2;10.422949;6.080395
2022-07-01 11:00:00;16.3;10.358749;6.206
2022-07-01 11:10:00;16.4;10.308302;6.331604
2022-07-01 11:20:00;16.7;10.914991;6.708417
2022-07-01 11:30:00;17.1;10.830182;7.210833
2022-07-01 11:40:00;17.0;10.668211;7.085229
2022-07-01 11:50:00;18.0;10.545082;8.341272
2022-07-01 12:00:00;18.5;10.847293;8.969293
2022-07-01 12:10:00;18.6;9.932296;9.094897
2022-07-01 12:20:00;18.4;10.595536;8.843688
2022-07-01 12:30:00;18.4;11.213133;8.843688
2022-07-01 12:40:00;19.5;10.618846;10.225335
2022-07-01 12:50:00;18.5;10.047923;8.969293
2022-07-01 13:00:00;18.6;10.500344;9.094897
2022-07-01 13:10:00;18.7;11.401886;9.220501
2022-07-01 13:20:00;19.0;10.334383;9.597314
2022-07-01 13:30:00;18.8;10.143007;9.346105
2022-07-01 13:40:00;19.1;11.864105;9.722918
2022-07-01 13:50:00;19.1;10.881482;9.722918
2022-07-01 14:00:00;18.9;10.258244;9.47171
2022-07-01 14:10:00;19.0;11.636278;9.597314
2022-07-01 14:20:00;18.9;10.722971;9.47171
2022-07-01 14:30:00;19.1;10.354293;9.722918
2022-07-01 14:40:00;19.5;12.350177;10.225335
2022-07-01 14:50:00;19.8;11.484001;10.602148
2022-07-01 15:00:00;19.9;11.55672;10.727752
2022-07-01 15:10:00;20.1;10.735986;10.97896
2022-07-01 15:20:00;20.9;13.709123;11.983794
2022-07-01 15:30:00;21.4;11.834988;12.611815
2022-07-01 15:40:00;21.6;12.127042;12.863024
2022-07-01 15:50:00;21.4;12.362495;12.611815
2022-07-01 16:00:00;21.6;12.522116;12.863024
2022-07-01 16:10:00;21.3;12.869913;12.486211
2022-07-01 16:20:00;21.5;13.029536;12.73742
2022-07-01 16:30:00;21.8;13.013779;13.114232
2022-07-01 16:40:00;21.4;12.559512;12.611815
2022-07-01 16:50:00;21.4;12.577839;12.611815
2022-07-01 17:00:00;21.2;12.39827;12.360607
2022-07-01 17:10:00;21.3;12.387358;12.486211
2022-07-01 17:20:00;21.4;12.528656;12.611815
2022-07-01 17:30:00;21.6;11.823618;12.863024
2022-07-01 17:40:00;21.2;11.478847;12.360607
2022-07-01 17:50:00;21.0;11.437758;12.109398
2022-07-01 18:00:00;20.5;11.341492;11.481377
2022-07-01 18:10:00;20.2;10.451138;11.104565
2022-07-01 18:20:00;19.8;8.908818;10.602148
2022-07-01 18:30:00;19.9;13.242297;10.727752
2022-07-01 18:40:00;20.1;12.747036;10.97896
2022-07-01 18:50:00;20.0;13.067469;10.853356
2022-07-01 19:00:00;19.3;13.121031;9.974127
2022-07-01 19:10:00;18.5;12.065809;8.969293
2022-07-01 19:20:00;17.9;12.418456;8.215667
2022-07-01 19:30:00;18.2;11.820362;8.59248
2022-07-01 19:40:00;17.8;13.083713;8.090063
2022-07-01 19:50:00;17.2;12.119219;7.336438
2022-07-01 20:00:00;16.7;11.631681;6.708417
2022-07-01 20:10:00;16.6;11.640841;6.582812
2022-07-01 20:20:00;16.3;11.247995;6.206
2022-07-01 20:30:00;15.9;9.863751;5.799931
2022-07-01 20:40:00;15.5;9.23134;5.766498
2022-07-01 20:50:00;15.4;9.639728;5.758139
2022-07-01 21:00:00;15.3;9.220439;5.749781
2022-07-01 21:10:00;15.0;9.754736;5.724705
2022-07-01 21:20:00;15.3;9.085;5.749781
2022-07-01 21:30:00;14.6;9.512856;5.691272
2022-07-01 21:40:00;14.3;9.431231;5.666196
2022-07-01 21:50:00;14.1;9.864963;5.64948
2022-07-01 22:00:00;14.2;8.750499;5.657838
2022-07-01 22:10:00;13.8;9.08862;5.624404
2022-07-01 22:20:00;13.7;8.947753;5.616046
2022-07-01 22:30:00;13.4;8.880556;5.590971
2022-07-01 22:40:00;13.3;8.944972;5.582612
2022-07-01 22:50:00;13.1;8.629412;5.565895
2022-07-01 23:00:00;13.1;8.925586;5.565895
2022-07-01 23:10:00;13.0;8.698912;5.557537
2022-07-01 23:20:00;12.8;8.534886;5.54082
2022-07-01 23:30:00;12.8;8.429729;5.54082
2022-07-01 23:40:00;12.6;8.56534;5.524103
2022-07-01 23:50:00;12.7;8.748698;5.532462
2022-07-02 00:00:00;12.9;8.418268;5.549178
2022-07-02 00:10:00;12.8;8.411218;5.54082
2022-07-02 00:20:00;13.3;8.517544;5.582612
2022-07-02 00:30:00;13.4;8.329064;5.590971
2022-07-02 00:40:00;13.2;8.27163;5.574254
2022-07-02 00:50:00;12.8;8.322849;5.54082
2022-07-02 01:00:00;12.7;8.413845;5.532462
2022-07-02 01:10:00;12.5;7.634839;5.515745
2022-07-02 01:20:00;12.0;5.279687;5.473953
2022-07-02 01:30:00;11.9;7.490755;5.465594
2022-07-02 01:40:00;11.8;8.392077;5.457236
2022-07-02 01:50:00;11.3;5.707571;5.394754
2022-07-02 02:00:00;11.6;4.030587;5.440519
2022-07-02 02:10:00;11.5;3.024982;5.379827
2022-07-02 02:20:00;11.6;2.90733;5.440519
2022-07-02 02:30:00;11.4;2.89754;5.38729
2022-07-02 02:40:00;11.5;2.734831;5.379827
2022-07-02 02:50:00;10.9;2.728682;5.424608
2022-07-02 03:00:00;11.0;0.174295;6.539308
2022-07-02 03:10:00;11.0;0.29911;6.539308
2022-07-02 03:20:00;11.1;0.329573;6.489904
2022-07-02 03:30:00;10.7;0.33363;6.687518
2022-07-02 03:40:00;10.8;0.320574;6.638115
2022-07-02 03:50:00;10.9;0.318379;6.588711
2022-07-02 04:00:00;11.2;0.320474;6.440501
2022-07-02 04:10:00;12.2;0.32001;6.074418
2022-07-02 04:20:00;12.6;0.368826;6.076216
2022-07-02 04:30:00;12.8;0.397088;6.112592
2022-07-02 04:40:00;13.3;0.404745;6.203532
2022-07-02 04:50:00;13.6;0.40234;6.258096
2022-07-02 05:00:00;14.3;0.402868;6.385412
2022-07-02 05:10:00;14.3;0.401999;6.385412
2022-07-02 05:20:00;14.6;0.39753;6.439976
2022-07-02 05:30:00;16.3;0.380354;7.121969
2022-07-02 05:40:00;16.2;0.341565;6.986534
2022-07-02 05:50:00;16.5;0.359536;7.392839
2022-07-02 06:00:00;16.5;0.397823;7.392839
2022-07-02 06:10:00;17.2;0.39964;8.340882
2022-07-02 06:20:00;17.7;0.39658;9.018056
2022-07-02 06:30:00;18.0;0.395097;9.42436
2022-07-02 06:40:00;18.0;0.398915;9.42436
2022-07-02 06:50:00;19.0;0.397726;10.778708
2022-07-02 07:00:00;19.3;3.07795;9.974127
2022-07-02 07:10:00;19.3;2.917535;9.974127
2022-07-02 07:20:00;19.5;3.259178;10.225335
2022-07-02 07:30:00;20.0;4.905584;10.853356
2022-07-02 07:40:00;20.0;10.493869;10.853356
2022-07-02 07:50:00;20.3;10.936416;11.230169
2022-07-02 08:00:00;21.0;11.126548;12.109398
2022-07-02 08:10:00;21.1;11.202074;12.235003
2022-07-02 08:20:00;21.3;11.196919;12.486211
2022-07-02 08:30:00;22.0;11.393695;13.365441
2022-07-02 08:40:00;22.1;11.368404;13.491045
2022-07-02 08:50:00;22.8;11.529339;14.370275
2022-07-02 09:00:00;23.3;11.394965;14.998296
2022-07-02 09:10:00;23.1;12.072455;14.747087
2022-07-02 09:20:00;23.7;11.501205;15.500713
2022-07-02 09:30:00;23.1;11.551851;14.747087
2022-07-02 09:40:00;23.6;10.936222;15.375109
2022-07-02 09:50:00;24.0;10.505544;15.877525
2022-07-02 10:00:00;23.7;11.692793;15.500713
2022-07-02 10:10:00;24.7;10.924084;16.866571
2022-07-02 10:20:00;23.7;10.656598;15.500713
2022-07-02 10:30:00;24.4;10.782295;16.399023
2022-07-02 10:40:00;24.2;11.780499;16.087324
2022-07-02 10:50:00;24.8;10.85773;17.02242
2022-07-02 11:00:00;25.0;11.24321;17.334119
2022-07-02 11:10:00;25.2;11.390715;17.645818
2022-07-02 11:20:00;25.3;10.817962;17.801667
2022-07-02 11:30:00;25.4;11.836477;17.957516
2022-07-02 11:40:00;24.5;11.225912;16.554872
2022-07-02 11:50:00;25.6;10.51476;18.269215
2022-07-02 12:00:00;25.6;12.050062;18.269215
2022-07-02 12:10:00;25.5;11.102446;18.113366
2022-07-02 12:20:00;25.5;11.513517;18.113366
2022-07-02 12:30:00;26.1;11.364327;19.048462
2022-07-02 12:40:00;25.7;10.870865;18.425064
2022-07-02 12:50:00;26.4;12.179484;19.51601
2022-07-02 13:00:00;26.6;11.125586;19.827708
2022-07-02 13:10:00;26.1;12.525103;19.048462
2022-07-02 13:20:00;26.4;11.087153;19.51601
2022-07-02 13:30:00;26.4;13.010955;19.51601
2022-07-02 13:40:00;27.3;11.506341;20.918654
2022-07-02 13:50:00;26.9;12.807718;20.295256
2022-07-02 14:00:00;26.7;11.210442;19.983558
2022-07-02 14:10:00;26.3;12.890676;19.36016
2022-07-02 14:20:00;27.0;11.016189;20.451106
2022-07-02 14:30:00;26.7;12.600551;19.983558
2022-07-02 14:40:00;27.0;11.204183;20.451106
2022-07-02 14:50:00;27.0;12.61085;20.451106
2022-07-02 15:00:00;27.0;11.213906;20.451106
2022-07-02 15:10:00;26.9;12.814886;20.295256
2022-07-02 15:20:00;27.9;11.382181;21.85375
2022-07-02 15:30:00;27.2;12.767525;20.762804
2022-07-02 15:40:00;27.5;11.2503;21.230352
2022-07-02 15:50:00;27.4;12.760101;21.074503
2022-07-02 16:00:00;27.2;11.492156;20.762804
2022-07-02 16:10:00;27.4;12.309885;21.074503
2022-07-02 16:20:00;27.4;11.521103;21.074503
2022-07-02 16:30:00;27.3;12.508093;20.918654
2022-07-02 16:40:00;27.9;12.554357;21.85375
2022-07-02 16:50:00;27.4;11.758848;21.074503
2022-07-02 17:00:00;27.5;12.558567;21.230352
2022-07-02 17:10:00;27.4;11.075892;21.074503
2022-07-02 17:20:00;27.5;12.477511;21.230352
2022-07-02 17:30:00;27.3;11.268994;20.918654
2022-07-02 17:40:00;27.3;12.69522;20.918654
2022-07-02 17:50:00;27.1;10.871508;20.606955
2022-07-02 18:00:00;27.0;12.351486;20.451106
2022-07-02 18:10:00;27.0;11.464638;20.451106
2022-07-02 18:20:00;26.7;11.828407;19.983558
2022-07-02 18:30:00;26.4;11.357236;19.51601
2022-07-02 18:40:00;26.2;11.015624;19.204311
2022-07-02 18:50:00;25.9;11.937253;18.736763
2022-07-02 19:00:00;25.5;10.460082;18.113366
2022-07-02 19:10:00;24.9;10.762813;17.17827
2022-07-02 19:20:00;24.8;10.668266;17.02242
2022-07-02 19:30:00;24.4;10.242144;16.399023
2022-07-02 19:40:00;24.1;10.00054;15.931475
2022-07-02 19:50:00;23.9;10.087263;15.751921
2022-07-02 20:00:00;22.9;9.897516;14.495879
2022-07-02 20:10:00;22.6;8.383059;14.119066
2022-07-02 20:20:00;22.1;2.766882;13.491045
2022-07-02 20:30:00;21.2;2.764101;12.360607
2022-07-02 20:40:00;20.4;2.771342;11.355773
2022-07-02 20:50:00;19.7;2.769198;10.476543
2022-07-02 21:00:00;19.1;2.758948;9.722918
2022-07-02 21:10:00;18.8;2.764478;9.346105
2022-07-02 21:20:00;18.4;2.765695;8.843688
2022-07-02 21:30:00;18.3;2.769727;8.718084
2022-07-02 21:40:00;17.7;2.77801;7.964459
2022-07-02 21:50:00;17.5;2.771915;7.71325
2022-07-02 22:00:00;17.1;2.76696;7.210833
2022-07-02 22:10:00;16.9;2.773676;6.959625
2022-07-02 22:20:00;16.9;2.767142;6.959625
2022-07-02 22:30:00;16.6;2.771229;6.582812
2022-07-02 22:40:00;16.6;2.77537;6.582812
2022-07-02 22:50:00;16.6;2.772557;6.582812
2022-07-02 23:00:00;16.3;2.816815;6.206
2022-07-02 23:10:00;16.0;2.822664;5.80829
2022-07-02 23:20:00;15.8;2.816021;5.791573
2022-07-02 23:30:00;15.7;2.81402;5.783214
2022-07-02 23:40:00;15.6;2.812875;5.774856
2022-07-02 23:50:00;15.4;2.815757;5.758139
2022-07-03 00:00:00;15.4;2.815731;5.758139
2022-07-03 00:10:00;15.2;2.8286;5.741422
2022-07-03 00:20:00;15.2;2.833284;5.741422
2022-07-03 00:30:00;15.1;2.844058;5.733064
2022-07-03 00:40:00;15.1;2.841364;5.733064
2022-07-03 00:50:00;14.6;2.851541;5.691272
2022-07-03 01:00:00;14.6;2.84463;5.691272
2022-07-03 01:10:00;14.7;2.819356;5.69963
2022-07-03 01:20:00;14.8;2.816905;5.707989
2022-07-03 01:30:00;14.3;2.839597;5.666196
2022-07-03 01:40:00;14.1;2.826697;5.64948
2022-07-03 01:50:00;14.1;2.825781;5.64948
2022-07-03 02:00:00;14.6;2.825377;5.691272
2022-07-03 02:10:00;14.1;2.83395;5.64948
2022-07-03 02:20:00;14.1;2.828039;5.64948
2022-07-03 02:30:00;13.9;2.836864;5.632763
2022-07-03 02:40:00;13.5;2.830672;5.599329
2022-07-03 02:50:00;13.5;2.837816;5.599329
2022-07-03 03:00:00;13.8;0.337198;6.294472
2022-07-03 03:10:00;13.4;0.314554;6.22172
2022-07-03 03:20:00;13.3;0.316233;6.203532
2022-07-03 03:30:00;13.1;0.318688;6.167156
2022-07-03 03:40:00;13.3;0.317769;6.203532
2022-07-03 03:50:00;14.0;0.318059;6.330848
2022-07-03 04:00:00;14.4;0.351779;6.4036
2022-07-03 04:10:00;15.0;0.385454;6.512728
2022-07-03 04:20:00;15.5;0.375417;6.603667
2022-07-03 04:30:00;15.7;0.390289;6.640043
2022-07-03 04:40:00;16.2;0.369221;6.986534
2022-07-03 04:50:00;16.6;0.395209;7.528273
2022-07-03 05:00:00;17.0;0.394211;8.070012
2022-07-03 05:10:00;17.4;0.395466;8.611752
2022-07-03 05:20:00;18.1;0.395679;9.559795
2022-07-03 05:30:00;18.4;0.391945;9.9661
2022-07-03 05:40:00;19.0;0.395649;10.778708
2022-07-03 05:50:00;19.4;0.401204;11.320447
2022-07-03 06:00:00;19.6;0.395411;11.591317
2022-07-03 06:10:00;20.3;0.390494;12.539361
2022-07-03 06:20:00;20.4;0.40055;12.674795
2022-07-03 06:30:00;20.9;0.398265;13.351969
