Zeit_CET/CEST;°C_Umgebung;kW_gemessen;kW_Baseline
2021-11-19 20:10:00;6.2;-999.0;-999.0
2021-11-19 20:20:00;6.1;-999.0;-999.0
2021-11-19 20:30:00;6.1;-999.0;-999.0
2021-11-19 20:40:00;6.1;-999.0;-999.0
2021-11-19 20:50:00;6.1;-999.0;-999.0
2021-11-19 21:00:00;6.1;-999.0;-999.0
2021-11-19 21:10:00;6.2;5.41883;9.512241
2021-11-19 21:20:00;6.0;-999.0;-999.0
2021-11-19 21:30:00;6.0;-999.0;-999.0
2021-11-19 21:40:00;6.0;-999.0;-999.0
2021-11-19 21:50:00;5.9;-999.0;-999.0
2021-11-19 22:00:00;5.9;-999.0;-999.0
2021-11-19 22:10:00;6.0;-999.0;-999.0
2021-11-19 22:20:00;5.9;-999.0;-999.0
2021-11-19 22:30:00;5.8;-999.0;-999.0
2021-11-19 22:40:00;5.8;-999.0;-999.0
2021-11-19 22:50:00;5.9;-999.0;-999.0
2021-11-19 23:00:00;5.9;-999.0;-999.0
2021-11-19 23:10:00;5.9;-999.0;-999.0
2021-11-19 23:20:00;5.8;-999.0;-999.0
2021-11-19 23:30:00;5.8;-999.0;-999.0
2021-11-19 23:40:00;5.8;-999.0;-999.0
2021-11-19 23:50:00;5.8;-999.0;-999.0
2021-11-20 00:00:00;5.8;-999.0;-999.0
2021-11-20 00:10:00;5.8;-999.0;-999.0
2021-11-20 00:20:00;5.8;-999.0;-999.0
2021-11-20 00:30:00;5.8;-999.0;-999.0
2021-11-20 00:40:00;5.8;-999.0;-999.0
2021-11-20 00:50:00;5.8;-999.0;-999.0
2021-11-20 01:00:00;5.8;-999.0;-999.0
2021-11-20 01:10:00;5.8;-999.0;-999.0
2021-11-20 01:20:00;5.9;-999.0;-999.0
2021-11-20 01:30:00;5.8;-999.0;-999.0
2021-11-20 01:40:00;5.8;-999.0;-999.0
2021-11-20 01:50:00;5.7;-999.0;-999.0
2021-11-20 02:00:00;5.2;-999.0;-999.0
2021-11-20 02:10:00;5.1;-999.0;-999.0
2021-11-20 02:20:00;5.0;-999.0;-999.0
2021-11-20 02:30:00;5.0;-999.0;-999.0
2021-11-20 02:40:00;5.0;-999.0;-999.0
2021-11-20 02:50:00;4.9;-999.0;-999.0
2021-11-20 03:00:00;4.5;-999.0;-999.0
2021-11-20 03:10:00;4.2;-999.0;-999.0
2021-11-20 03:20:00;4.0;-999.0;-999.0
2021-11-20 03:30:00;3.6;-999.0;-999.0
2021-11-20 03:40:00;3.5;-999.0;-999.0
2021-11-20 03:50:00;3.7;-999.0;-999.0
2021-11-20 04:00:00;3.9;-999.0;-999.0
2021-11-20 04:10:00;3.9;-999.0;-999.0
2021-11-20 04:20:00;3.7;-999.0;-999.0
2021-11-20 04:30:00;3.8;-999.0;-999.0
2021-11-20 04:40:00;3.8;-999.0;-999.0
2021-11-20 04:50:00;3.9;-999.0;-999.0
2021-11-20 05:00:00;3.9;-999.0;-999.0
2021-11-20 05:10:00;4.0;-999.0;-999.0
2021-11-20 05:20:00;4.0;-999.0;-999.0
2021-11-20 05:30:00;3.9;-999.0;-999.0
2021-11-20 05:40:00;3.7;-999.0;-999.0
2021-11-20 05:50:00;3.5;-999.0;-999.0
2021-11-20 06:00:00;3.4;-999.0;-999.0
2021-11-20 06:10:00;3.5;-999.0;-999.0
2021-11-20 06:20:00;3.2;-999.0;-999.0
2021-11-20 06:30:00;3.2;-999.0;-999.0
2021-11-20 06:40:00;3.3;-999.0;-999.0
2021-11-20 06:50:00;3.4;-999.0;-999.0
2021-11-20 07:00:00;3.4;-999.0;-999.0
2021-11-20 07:10:00;3.3;-999.0;-999.0
2021-11-20 07:20:00;3.2;-999.0;-999.0
2021-11-20 07:30:00;3.1;-999.0;-999.0
2021-11-20 07:40:00;3.1;-999.0;-999.0
2021-11-20 07:50:00;3.6;-999.0;-999.0
2021-11-20 08:00:00;4.0;-999.0;-999.0
2021-11-20 08:10:00;4.7;-999.0;-999.0
2021-11-20 08:20:00;4.8;-999.0;-999.0
2021-11-20 08:30:00;5.0;-999.0;-999.0
2021-11-20 08:40:00;5.4;-999.0;-999.0
2021-11-20 08:50:00;5.5;-999.0;-999.0
2021-11-20 09:00:00;5.8;-999.0;-999.0
2021-11-20 09:10:00;6.0;-999.0;-999.0
2021-11-20 09:20:00;5.9;-999.0;-999.0
2021-11-20 09:30:00;6.1;-999.0;-999.0
2021-11-20 09:40:00;6.2;-999.0;-999.0
2021-11-20 09:50:00;6.5;-999.0;-999.0
2021-11-20 10:00:00;6.6;-999.0;-999.0
2021-11-20 10:10:00;6.7;-999.0;-999.0
2021-11-20 10:20:00;6.7;-999.0;-999.0
2021-11-20 10:30:00;6.6;-999.0;-999.0
2021-11-20 10:40:00;6.5;-999.0;-999.0
2021-11-20 10:50:00;6.6;-999.0;-999.0
2021-11-20 11:00:00;6.8;-999.0;-999.0
2021-11-20 11:10:00;6.8;-999.0;-999.0
2021-11-20 11:20:00;7.2;-999.0;-999.0
2021-11-20 11:30:00;7.0;-999.0;-999.0
2021-11-20 11:40:00;7.1;-999.0;-999.0
2021-11-20 11:50:00;7.7;-999.0;-999.0
2021-11-20 12:00:00;7.7;-999.0;-999.0
2021-11-20 12:10:00;7.7;-999.0;-999.0
2021-11-20 12:20:00;7.4;-999.0;-999.0
2021-11-20 12:30:00;7.3;-999.0;-999.0
2021-11-20 12:40:00;7.1;-999.0;-999.0
2021-11-20 12:50:00;7.2;-999.0;-999.0
2021-11-20 13:00:00;7.2;-999.0;-999.0
2021-11-20 13:10:00;7.1;-999.0;-999.0
2021-11-20 13:20:00;7.0;-999.0;-999.0
2021-11-20 13:30:00;6.9;-999.0;-999.0
2021-11-20 13:40:00;6.9;-999.0;-999.0
2021-11-20 13:50:00;6.9;-999.0;-999.0
2021-11-20 14:00:00;6.8;-999.0;-999.0
2021-11-20 14:10:00;6.8;-999.0;-999.0
2021-11-20 14:20:00;6.6;-999.0;-999.0
2021-11-20 14:30:00;6.6;-999.0;-999.0
2021-11-20 14:40:00;6.5;-999.0;-999.0
2021-11-20 14:50:00;6.4;-999.0;-999.0
2021-11-20 15:00:00;6.3;-999.0;-999.0
2021-11-20 15:10:00;6.4;-999.0;-999.0
2021-11-20 15:20:00;6.3;-999.0;-999.0
2021-11-20 15:30:00;6.2;-999.0;-999.0
2021-11-20 15:40:00;6.1;-999.0;-999.0
2021-11-20 15:50:00;5.9;-999.0;-999.0
2021-11-20 16:00:00;5.9;-999.0;-999.0
2021-11-20 16:10:00;5.8;-999.0;-999.0
2021-11-20 16:20:00;5.7;-999.0;-999.0
2021-11-20 16:30:00;5.6;-999.0;-999.0
2021-11-20 16:40:00;5.5;-999.0;-999.0
2021-11-20 16:50:00;5.4;-999.0;-999.0
2021-11-20 17:00:00;5.3;-999.0;-999.0
2021-11-20 17:10:00;5.2;-999.0;-999.0
2021-11-20 17:20:00;5.2;-999.0;-999.0
2021-11-20 17:30:00;5.2;-999.0;-999.0
2021-11-20 17:40:00;5.2;-999.0;-999.0
2021-11-20 17:50:00;5.0;-999.0;-999.0
2021-11-20 18:00:00;5.1;-999.0;-999.0
2021-11-20 18:10:00;5.1;-999.0;-999.0
2021-11-20 18:20:00;5.1;-999.0;-999.0
2021-11-20 18:30:00;5.0;-999.0;-999.0
2021-11-20 18:40:00;5.0;-999.0;-999.0
2021-11-20 18:50:00;4.9;-999.0;-999.0
2021-11-20 19:00:00;4.9;-999.0;-999.0
2021-11-20 19:10:00;4.7;-999.0;-999.0
2021-11-20 19:20:00;4.7;-999.0;-999.0
2021-11-20 19:30:00;4.7;-999.0;-999.0
2021-11-20 19:40:00;4.7;-999.0;-999.0
2021-11-20 19:50:00;4.7;-999.0;-999.0
2021-11-20 20:00:00;4.8;-999.0;-999.0
2021-11-20 20:10:00;4.9;-999.0;-999.0
2021-11-20 20:20:00;5.2;-999.0;-999.0
2021-11-20 20:30:00;5.3;-999.0;-999.0
2021-11-20 20:40:00;5.3;-999.0;-999.0
2021-11-20 20:50:00;5.3;-999.0;-999.0
2021-11-20 21:00:00;5.2;-999.0;-999.0
2021-11-20 21:10:00;5.2;-999.0;-999.0
2021-11-20 21:20:00;5.2;-999.0;-999.0
2021-11-20 21:30:00;5.2;-999.0;-999.0
2021-11-20 21:40:00;5.1;-999.0;-999.0
2021-11-20 21:50:00;5.2;-999.0;-999.0
2021-11-20 22:00:00;5.0;-999.0;-999.0
2021-11-20 22:10:00;4.9;-999.0;-999.0
2021-11-20 22:20:00;4.9;-999.0;-999.0
2021-11-20 22:30:00;4.9;-999.0;-999.0
2021-11-20 22:40:00;4.9;-999.0;-999.0
2021-11-20 22:50:00;4.7;-999.0;-999.0
2021-11-20 23:00:00;4.6;-999.0;-999.0
2021-11-20 23:10:00;4.5;-999.0;-999.0
2021-11-20 23:20:00;4.5;-999.0;-999.0
2021-11-20 23:30:00;4.6;-999.0;-999.0
2021-11-20 23:40:00;4.6;-999.0;-999.0
2021-11-20 23:50:00;4.5;-999.0;-999.0
2021-11-21 00:00:00;4.5;-999.0;-999.0
2021-11-21 00:10:00;4.4;-999.0;-999.0
2021-11-21 00:20:00;4.4;-999.0;-999.0
2021-11-21 00:30:00;4.3;-999.0;-999.0
2021-11-21 00:40:00;4.2;-999.0;-999.0
2021-11-21 00:50:00;4.1;-999.0;-999.0
2021-11-21 01:00:00;4.1;-999.0;-999.0
2021-11-21 01:10:00;4.0;-999.0;-999.0
2021-11-21 01:20:00;4.0;-999.0;-999.0
2021-11-21 01:30:00;3.8;-999.0;-999.0
2021-11-21 01:40:00;3.2;-999.0;-999.0
2021-11-21 01:50:00;2.9;-999.0;-999.0
2021-11-21 02:00:00;2.8;-999.0;-999.0
2021-11-21 02:10:00;2.9;-999.0;-999.0
2021-11-21 02:20:00;2.9;-999.0;-999.0
2021-11-21 02:30:00;3.0;-999.0;-999.0
2021-11-21 02:40:00;3.0;-999.0;-999.0
2021-11-21 02:50:00;2.9;-999.0;-999.0
2021-11-21 03:00:00;2.9;-999.0;-999.0
2021-11-21 03:10:00;2.8;-999.0;-999.0
2021-11-21 03:20:00;2.9;-999.0;-999.0
2021-11-21 03:30:00;2.8;-999.0;-999.0
2021-11-21 03:40:00;2.7;-999.0;-999.0
2021-11-21 03:50:00;2.7;-999.0;-999.0
2021-11-21 04:00:00;2.8;-999.0;-999.0
2021-11-21 04:10:00;2.7;-999.0;-999.0
2021-11-21 04:20:00;2.8;-999.0;-999.0
2021-11-21 04:30:00;2.7;-999.0;-999.0
2021-11-21 04:40:00;2.8;-999.0;-999.0
2021-11-21 04:50:00;2.7;-999.0;-999.0
2021-11-21 05:00:00;2.8;-999.0;-999.0
2021-11-21 05:10:00;2.6;-999.0;-999.0
2021-11-21 05:20:00;2.6;-999.0;-999.0
2021-11-21 05:30:00;2.6;-999.0;-999.0
2021-11-21 05:40:00;2.7;-999.0;-999.0
2021-11-21 05:50:00;2.7;-999.0;-999.0
2021-11-21 06:00:00;2.9;-999.0;-999.0
2021-11-21 06:10:00;2.9;-999.0;-999.0
2021-11-21 06:20:00;3.0;-999.0;-999.0
2021-11-21 06:30:00;3.0;-999.0;-999.0
2021-11-21 06:40:00;2.9;-999.0;-999.0
2021-11-21 06:50:00;2.8;-999.0;-999.0
2021-11-21 07:00:00;3.0;-999.0;-999.0
2021-11-21 07:10:00;3.0;-999.0;-999.0
2021-11-21 07:20:00;3.2;-999.0;-999.0
2021-11-21 07:30:00;3.3;-999.0;-999.0
2021-11-21 07:40:00;3.4;-999.0;-999.0
2021-11-21 07:50:00;3.4;-999.0;-999.0
2021-11-21 08:00:00;3.5;-999.0;-999.0
2021-11-21 08:10:00;3.4;-999.0;-999.0
2021-11-21 08:20:00;3.5;-999.0;-999.0
2021-11-21 08:30:00;3.5;-999.0;-999.0
2021-11-21 08:40:00;3.5;-999.0;-999.0
2021-11-21 08:50:00;3.4;-999.0;-999.0
2021-11-21 09:00:00;3.5;-999.0;-999.0
2021-11-21 09:10:00;3.4;-999.0;-999.0
2021-11-21 09:20:00;3.3;-999.0;-999.0
2021-11-21 09:30:00;3.5;-999.0;-999.0
2021-11-21 09:40:00;3.4;-999.0;-999.0
2021-11-21 09:50:00;3.4;-999.0;-999.0
2021-11-21 10:00:00;3.4;-999.0;-999.0
2021-11-21 10:10:00;3.4;-999.0;-999.0
2021-11-21 10:20:00;3.5;-999.0;-999.0
2021-11-21 10:30:00;3.5;-999.0;-999.0
2021-11-21 10:40:00;3.7;-999.0;-999.0
2021-11-21 10:50:00;3.7;-999.0;-999.0
2021-11-21 11:00:00;3.7;-999.0;-999.0
2021-11-21 11:10:00;3.8;-999.0;-999.0
2021-11-21 11:20:00;3.6;-999.0;-999.0
2021-11-21 11:30:00;3.8;-999.0;-999.0
2021-11-21 11:40:00;3.8;-999.0;-999.0
2021-11-21 11:50:00;3.9;-999.0;-999.0
2021-11-21 12:00:00;4.0;-999.0;-999.0
2021-11-21 12:10:00;4.0;-999.0;-999.0
2021-11-21 12:20:00;4.1;-999.0;-999.0
2021-11-21 12:30:00;4.2;-999.0;-999.0
2021-11-21 12:40:00;4.1;-999.0;-999.0
2021-11-21 12:50:00;4.1;-999.0;-999.0
2021-11-21 13:00:00;4.2;-999.0;-999.0
2021-11-21 13:10:00;4.2;-999.0;-999.0
2021-11-21 13:20:00;4.2;-999.0;-999.0
2021-11-21 13:30:00;4.3;-999.0;-999.0
2021-11-21 13:40:00;4.2;-999.0;-999.0
2021-11-21 13:50:00;4.2;-999.0;-999.0
2021-11-21 14:00:00;4.2;-999.0;-999.0
2021-11-21 14:10:00;4.3;-999.0;-999.0
2021-11-21 14:20:00;4.3;-999.0;-999.0
2021-11-21 14:30:00;4.4;-999.0;-999.0
2021-11-21 14:40:00;4.4;-999.0;-999.0
2021-11-21 14:50:00;4.4;-999.0;-999.0
2021-11-21 15:00:00;4.5;-999.0;-999.0
2021-11-21 15:10:00;4.4;-999.0;-999.0
2021-11-21 15:20:00;4.4;-999.0;-999.0
2021-11-21 15:30:00;4.3;-999.0;-999.0
2021-11-21 15:40:00;4.3;-999.0;-999.0
2021-11-21 15:50:00;4.3;-999.0;-999.0
2021-11-21 16:00:00;4.4;-999.0;-999.0
2021-11-21 16:10:00;4.3;-999.0;-999.0
2021-11-21 16:20:00;4.4;-999.0;-999.0
2021-11-21 16:30:00;4.3;-999.0;-999.0
2021-11-21 16:40:00;4.3;-999.0;-999.0
2021-11-21 16:50:00;4.3;-999.0;-999.0
2021-11-21 17:00:00;4.3;-999.0;-999.0
2021-11-21 17:10:00;4.2;-999.0;-999.0
2021-11-21 17:20:00;4.2;-999.0;-999.0
2021-11-21 17:30:00;4.2;-999.0;-999.0
2021-11-21 17:40:00;4.2;-999.0;-999.0
2021-11-21 17:50:00;4.2;-999.0;-999.0
2021-11-21 18:00:00;4.2;-999.0;-999.0
2021-11-21 18:10:00;4.0;-999.0;-999.0
2021-11-21 18:20:00;3.8;-999.0;-999.0
2021-11-21 18:30:00;3.9;-999.0;-999.0
2021-11-21 18:40:00;3.8;-999.0;-999.0
2021-11-21 18:50:00;3.8;-999.0;-999.0
2021-11-21 19:00:00;3.7;-999.0;-999.0
2021-11-21 19:10:00;3.7;-999.0;-999.0
2021-11-21 19:20:00;3.7;-999.0;-999.0
2021-11-21 19:30:00;3.8;-999.0;-999.0
2021-11-21 19:40:00;3.7;-999.0;-999.0
2021-11-21 19:50:00;3.7;-999.0;-999.0
2021-11-21 20:00:00;3.7;-999.0;-999.0
2021-11-21 20:10:00;3.7;-999.0;-999.0
2021-11-21 20:20:00;3.8;-999.0;-999.0
2021-11-21 20:30:00;3.8;-999.0;-999.0
2021-11-21 20:40:00;3.8;-999.0;-999.0
2021-11-21 20:50:00;3.8;-999.0;-999.0
2021-11-21 21:00:00;3.8;-999.0;-999.0
2021-11-21 21:10:00;3.8;-999.0;-999.0
2021-11-21 21:20:00;3.8;-999.0;-999.0
2021-11-21 21:30:00;3.8;-999.0;-999.0
2021-11-21 21:40:00;3.8;-999.0;-999.0
2021-11-21 21:50:00;3.8;-999.0;-999.0
2021-11-21 22:00:00;3.8;-999.0;-999.0
2021-11-21 22:10:00;3.9;-999.0;-999.0
2021-11-21 22:20:00;3.9;-999.0;-999.0
2021-11-21 22:30:00;4.0;-999.0;-999.0
2021-11-21 22:40:00;3.9;-999.0;-999.0
2021-11-21 22:50:00;3.9;-999.0;-999.0
2021-11-21 23:00:00;3.9;-999.0;-999.0
2021-11-21 23:10:00;4.0;-999.0;-999.0
2021-11-21 23:20:00;4.0;-999.0;-999.0
2021-11-21 23:30:00;4.0;-999.0;-999.0
2021-11-21 23:40:00;4.0;-999.0;-999.0
2021-11-21 23:50:00;4.0;-999.0;-999.0
2021-11-22 00:00:00;4.0;-999.0;-999.0
2021-11-22 00:10:00;4.0;-999.0;-999.0
2021-11-22 00:20:00;4.0;-999.0;-999.0
2021-11-22 00:30:00;3.9;-999.0;-999.0
2021-11-22 00:40:00;3.9;-999.0;-999.0
2021-11-22 00:50:00;3.9;-999.0;-999.0
2021-11-22 01:00:00;3.9;-999.0;-999.0
2021-11-22 01:10:00;3.9;-999.0;-999.0
2021-11-22 01:20:00;3.9;-999.0;-999.0
2021-11-22 01:30:00;3.9;-999.0;-999.0
2021-11-22 01:40:00;3.9;-999.0;-999.0
2021-11-22 01:50:00;3.9;-999.0;-999.0
2021-11-22 02:00:00;3.9;-999.0;-999.0
2021-11-22 02:10:00;3.9;-999.0;-999.0
2021-11-22 02:20:00;3.9;-999.0;-999.0
2021-11-22 02:30:00;3.9;-999.0;-999.0
2021-11-22 02:40:00;3.9;-999.0;-999.0
2021-11-22 02:50:00;3.9;-999.0;-999.0
2021-11-22 03:00:00;4.0;-999.0;-999.0
2021-11-22 03:10:00;4.0;-999.0;-999.0
2021-11-22 03:20:00;4.0;-999.0;-999.0
2021-11-22 03:30:00;3.9;-999.0;-999.0
2021-11-22 03:40:00;3.9;-999.0;-999.0
2021-11-22 03:50:00;3.9;-999.0;-999.0
2021-11-22 04:00:00;4.0;-999.0;-999.0
2021-11-22 04:10:00;3.9;-999.0;-999.0
2021-11-22 04:20:00;4.0;-999.0;-999.0
2021-11-22 04:30:00;3.9;-999.0;-999.0
2021-11-22 04:40:00;3.9;-999.0;-999.0
2021-11-22 04:50:00;3.9;-999.0;-999.0
2021-11-22 05:00:00;3.9;-999.0;-999.0
2021-11-22 05:10:00;3.9;-999.0;-999.0
2021-11-22 05:20:00;3.9;-999.0;-999.0
2021-11-22 05:30:00;3.9;-999.0;-999.0
2021-11-22 05:40:00;3.9;-999.0;-999.0
2021-11-22 05:50:00;3.9;-999.0;-999.0
2021-11-22 06:00:00;3.9;-999.0;-999.0
2021-11-22 06:10:00;3.9;-999.0;-999.0
2021-11-22 06:20:00;3.9;-999.0;-999.0
2021-11-22 06:30:00;3.9;-999.0;-999.0
2021-11-22 06:40:00;3.9;-999.0;-999.0
2021-11-22 06:50:00;3.9;-999.0;-999.0
2021-11-22 07:00:00;3.9;-999.0;-999.0
2021-11-22 07:10:00;3.9;-999.0;-999.0
2021-11-22 07:20:00;3.9;-999.0;-999.0
2021-11-22 07:30:00;4.0;-999.0;-999.0
2021-11-22 07:40:00;4.1;-999.0;-999.0
2021-11-22 07:50:00;4.2;-999.0;-999.0
2021-11-22 08:00:00;4.3;-999.0;-999.0
2021-11-22 08:10:00;4.4;-999.0;-999.0
2021-11-22 08:20:00;4.6;-999.0;-999.0
2021-11-22 08:30:00;4.6;-999.0;-999.0
2021-11-22 08:40:00;4.8;-999.0;-999.0
2021-11-22 08:50:00;4.9;-999.0;-999.0
2021-11-22 09:00:00;4.9;-999.0;-999.0
2021-11-22 09:10:00;5.2;-999.0;-999.0
2021-11-22 09:20:00;5.3;-999.0;-999.0
2021-11-22 09:30:00;5.3;-999.0;-999.0
2021-11-22 09:40:00;5.5;-999.0;-999.0
2021-11-22 09:50:00;5.7;-999.0;-999.0
2021-11-22 10:00:00;5.7;-999.0;-999.0
2021-11-22 10:10:00;5.9;-999.0;-999.0
2021-11-22 10:20:00;6.1;-999.0;-999.0
2021-11-22 10:30:00;6.3;-999.0;-999.0
2021-11-22 10:40:00;6.3;-999.0;-999.0
2021-11-22 10:50:00;6.6;-999.0;-999.0
2021-11-22 11:00:00;6.7;-999.0;-999.0
2021-11-22 11:10:00;6.8;-999.0;-999.0
2021-11-22 11:20:00;6.7;-999.0;-999.0
2021-11-22 11:30:00;6.6;-999.0;-999.0
2021-11-22 11:40:00;6.6;-999.0;-999.0
2021-11-22 11:50:00;6.7;-999.0;-999.0
2021-11-22 12:00:00;6.7;-999.0;-999.0
2021-11-22 12:10:00;6.7;-999.0;-999.0
2021-11-22 12:20:00;6.7;-999.0;-999.0
2021-11-22 12:30:00;6.8;-999.0;-999.0
2021-11-22 12:40:00;6.8;-999.0;-999.0
2021-11-22 12:50:00;7.0;-999.0;-999.0
2021-11-22 13:00:00;7.3;-999.0;-999.0
2021-11-22 13:10:00;7.4;-999.0;-999.0
2021-11-22 13:20:00;7.4;-999.0;-999.0
2021-11-22 13:30:00;7.3;-999.0;-999.0
2021-11-22 13:40:00;7.4;-999.0;-999.0
2021-11-22 13:50:00;7.4;-999.0;-999.0
2021-11-22 14:00:00;7.2;-999.0;-999.0
2021-11-22 14:10:00;7.2;-999.0;-999.0
2021-11-22 14:20:00;7.2;-999.0;-999.0
2021-11-22 14:30:00;7.1;-999.0;-999.0
2021-11-22 14:40:00;7.2;-999.0;-999.0
2021-11-22 14:50:00;7.2;-999.0;-999.0
2021-11-22 15:00:00;7.1;-999.0;-999.0
2021-11-22 15:10:00;7.2;-999.0;-999.0
2021-11-22 15:20:00;7.2;-999.0;-999.0
2021-11-22 15:30:00;7.1;-999.0;-999.0
2021-11-22 15:40:00;7.0;-999.0;-999.0
2021-11-22 15:50:00;7.0;-999.0;-999.0
2021-11-22 16:00:00;7.1;-999.0;-999.0
2021-11-22 16:10:00;7.1;-999.0;-999.0
2021-11-22 16:20:00;7.1;-999.0;-999.0
2021-11-22 16:30:00;7.0;-999.0;-999.0
2021-11-22 16:40:00;6.8;-999.0;-999.0
2021-11-22 16:50:00;6.6;-999.0;-999.0
2021-11-22 17:00:00;6.7;-999.0;-999.0
2021-11-22 17:10:00;6.7;-999.0;-999.0
2021-11-22 17:20:00;6.8;-999.0;-999.0
2021-11-22 17:30:00;6.8;-999.0;-999.0
2021-11-22 17:40:00;7.0;-999.0;-999.0
2021-11-22 17:50:00;7.0;-999.0;-999.0
2021-11-22 18:00:00;6.6;-999.0;-999.0
2021-11-22 18:10:00;6.7;-999.0;-999.0
2021-11-22 18:20:00;6.8;-999.0;-999.0
2021-11-22 18:30:00;6.7;-999.0;-999.0
2021-11-22 18:40:00;6.8;-999.0;-999.0
2021-11-22 18:50:00;6.8;-999.0;-999.0
2021-11-22 19:00:00;6.7;-999.0;-999.0
2021-11-22 19:10:00;6.5;-999.0;-999.0
2021-11-22 19:20:00;6.5;-999.0;-999.0
2021-11-22 19:30:00;6.8;-999.0;-999.0
2021-11-22 19:40:00;6.7;-999.0;-999.0
2021-11-22 19:50:00;6.7;-999.0;-999.0
2021-11-22 20:00:00;6.6;-999.0;-999.0
2021-11-22 20:10:00;6.4;-999.0;-999.0
2021-11-22 20:20:00;6.7;-999.0;-999.0
2021-11-22 20:30:00;6.5;-999.0;-999.0
2021-11-22 20:40:00;6.1;-999.0;-999.0
2021-11-22 20:50:00;6.3;-999.0;-999.0
2021-11-22 21:00:00;5.9;-999.0;-999.0
2021-11-22 21:10:00;5.4;-999.0;-999.0
2021-11-22 21:20:00;5.5;-999.0;-999.0
2021-11-22 21:30:00;5.4;-999.0;-999.0
2021-11-22 21:40:00;4.8;-999.0;-999.0
2021-11-22 21:50:00;4.3;-999.0;-999.0
2021-11-22 22:00:00;3.8;-999.0;-999.0
2021-11-22 22:10:00;3.7;-999.0;-999.0
2021-11-22 22:20:00;3.8;-999.0;-999.0
2021-11-22 22:30:00;3.9;-999.0;-999.0
2021-11-22 22:40:00;4.4;-999.0;-999.0
2021-11-22 22:50:00;5.5;-999.0;-999.0
2021-11-22 23:00:00;5.2;-999.0;-999.0
2021-11-22 23:10:00;5.5;-999.0;-999.0
2021-11-22 23:20:00;5.0;-999.0;-999.0
2021-11-22 23:30:00;4.8;-999.0;-999.0
2021-11-22 23:40:00;5.1;-999.0;-999.0
2021-11-22 23:50:00;4.7;-999.0;-999.0
2021-11-23 00:00:00;4.8;-999.0;-999.0
2021-11-23 00:10:00;5.3;-999.0;-999.0
2021-11-23 00:20:00;4.9;-999.0;-999.0
2021-11-23 00:30:00;4.0;-999.0;-999.0
